,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
3055,50,1,1,1,0,2013.0,0,1,0,22,5,226,1,-1,0,3
3056,48,7,1,1,0,127.0,0,0,0,8,5,117,1,-1,0,3
3057,25,8,2,3,0,277.0,0,0,0,27,8,311,2,-1,0,3
3058,30,4,2,2,0,4896.0,0,0,0,19,9,132,1,-1,0,3
3059,34,1,1,1,0,3186.0,1,0,0,17,0,321,2,-1,0,3
3060,38,9,1,1,0,-104.0,0,0,0,28,1,13,17,-1,0,3
3061,34,1,1,1,0,315.0,0,0,0,4,8,76,4,89,3,2
3062,34,4,2,1,0,31.0,1,0,2,20,8,20,14,-1,0,3
3063,30,6,2,2,0,48.0,0,0,0,27,8,144,2,187,1,0
3064,40,1,1,0,0,106.0,1,0,0,17,0,200,2,-1,0,3
3065,27,8,2,0,1,25.0,0,0,2,28,1,8,1,-1,0,3
3066,44,9,1,1,0,8938.0,1,0,2,3,6,94,18,-1,0,3
3067,33,7,1,2,0,597.0,0,0,0,4,3,134,1,-1,0,3
3068,39,0,0,3,0,64.0,1,0,0,18,5,147,1,-1,0,3
3069,41,1,2,1,1,-580.0,1,0,2,23,6,123,2,-1,0,3
3070,39,1,1,1,0,41.0,1,0,0,13,8,135,3,-1,0,3
3071,57,9,1,2,0,3082.0,1,1,0,20,0,267,2,294,3,0
3072,47,10,1,1,0,955.0,1,0,2,13,8,47,1,-1,0,3
3073,41,0,2,2,0,622.0,1,0,2,20,8,243,1,-1,0,3
3074,75,5,1,1,0,468.0,0,0,1,24,6,316,1,-1,0,3
3075,42,0,1,1,0,383.0,0,0,0,25,4,146,1,-1,0,3
3076,55,4,0,2,0,481.0,1,0,1,14,5,79,3,-1,0,3
3077,42,10,2,0,0,5717.0,0,0,0,29,4,70,2,-1,0,3
3078,32,2,1,1,0,-242.0,1,0,0,20,0,1202,3,-1,0,3
3079,52,4,1,0,0,48.0,0,0,2,9,6,135,2,-1,0,3
3080,32,0,1,1,0,1031.0,1,0,0,17,5,84,1,-1,0,3
3081,41,1,1,3,0,31.0,0,0,2,12,8,529,2,-1,0,3
3082,30,9,2,1,0,53.0,1,0,0,18,5,352,5,-1,0,3
3083,31,4,2,2,0,816.0,1,0,0,16,0,339,1,-1,0,3
3084,35,0,2,1,0,141.0,0,0,0,11,5,146,2,-1,0,3
3085,39,1,0,0,0,3.0,0,1,2,1,5,625,1,-1,0,3
3086,46,4,0,2,0,302.0,0,0,0,18,1,80,13,-1,0,3
3087,40,0,1,1,0,1538.0,1,0,2,30,8,390,2,-1,0,3
3088,30,9,1,1,0,384.0,0,0,0,25,1,73,3,-1,0,3
3089,37,4,1,2,0,3723.0,0,0,0,22,8,354,1,-1,0,3
3090,33,7,1,1,0,2368.0,0,0,2,13,11,5,1,-1,0,3
3091,51,1,1,0,0,0.0,0,0,0,7,1,228,2,-1,0,3
3092,41,10,2,2,0,1381.6510878323932,0,0,0,4,3,398,1,-1,0,3
3093,36,1,1,1,0,777.0,1,0,0,6,8,185,3,-1,0,3
3094,56,5,1,0,0,0.0,0,0,2,11,6,188,2,-1,0,3
3095,45,6,1,2,0,0.0,1,0,0,17,9,134,1,-1,0,3
3096,53,9,1,1,0,195.0,1,0,0,19,8,472,1,90,6,2
3097,34,7,1,1,0,196.0,0,0,0,6,3,59,3,-1,0,3
3098,54,0,1,1,0,66.0,1,0,0,11,9,167,1,-1,0,3
3099,50,6,1,1,0,10052.0,0,0,0,13,1,665,2,-1,0,3
3100,45,9,0,1,0,30.0,1,1,0,17,9,88,1,-1,0,3
3101,37,1,1,1,0,128.0,1,0,1,8,5,379,3,-1,0,3
3102,33,4,2,2,0,1998.0,0,0,0,19,9,570,2,-1,0,3
3103,44,7,1,1,0,-63.0,0,0,2,6,6,392,2,-1,0,3
3104,65,5,1,0,0,276.0,0,0,0,22,0,229,1,-1,0,3
3105,41,9,0,1,0,106.0,1,1,0,8,8,197,2,-1,0,3
3106,53,7,1,1,0,76.0,1,0,2,19,6,237,2,-1,0,3
3107,33,9,2,2,0,179.0,1,0,0,18,9,432,2,181,4,1
3108,38,1,1,1,0,5.0,0,1,2,20,6,14,8,-1,0,3
3109,56,1,1,1,0,244.0,1,0,0,14,8,465,3,-1,0,3
3110,57,4,0,3,0,2986.0,0,0,2,1,6,1563,1,166,3,2
3111,44,4,1,2,0,1802.0,0,0,1,19,1,105,2,-1,0,3
3112,33,4,2,1,0,2955.0,1,0,0,18,8,178,2,-1,0,3
3113,50,0,1,2,0,6574.0,0,0,0,8,11,495,1,92,3,2
3114,37,3,2,1,0,465.0,1,0,0,18,8,899,3,-1,0,3
3115,46,0,1,1,0,22.0,0,0,0,26,1,388,6,-1,0,3
3116,57,0,1,1,0,4168.0,1,1,2,16,8,47,1,-1,0,3
3117,38,1,1,1,0,99.0,0,0,1,29,4,191,2,-1,0,3
3118,57,2,1,0,0,1153.0,1,1,2,9,6,238,6,-1,0,3
3119,60,5,0,2,0,2166.0,0,0,2,20,6,8,9,-1,0,3
3120,46,4,2,2,0,1381.6510878323932,0,0,0,25,5,18,2,-1,0,3
3121,21,1,2,1,0,292.0,1,1,1,13,8,148,4,-1,0,3
3122,38,1,1,1,0,0.0,1,0,2,21,8,73,1,-1,0,3
3123,32,6,1,2,0,189.0,1,0,2,6,6,106,2,-1,0,3
3124,31,9,2,1,0,0.0,0,0,0,18,1,93,2,-1,0,3
3125,56,10,1,0,0,882.0,0,0,2,5,6,169,1,-1,0,3
3126,45,9,1,2,0,3626.0,0,0,2,19,6,2485,2,-1,0,3
3127,36,3,1,0,0,4324.0,1,0,0,14,5,565,4,-1,0,3
3128,32,9,2,2,0,1855.0,0,0,0,15,11,126,2,134,1,1
3129,28,4,1,2,0,3.0,1,0,2,7,8,122,5,-1,0,3
3130,36,9,0,1,0,69.0,1,0,0,12,8,61,2,369,3,0
3131,40,2,0,3,0,2418.0,1,1,2,2,6,181,16,-1,0,3
3132,52,1,1,0,0,1141.0,1,0,0,12,8,22,2,-1,0,3
3133,40,1,1,0,0,1841.0,1,0,0,15,8,880,4,-1,0,3
3134,45,5,1,0,0,-24.0,0,0,0,10,5,164,5,-1,0,3
3135,36,0,0,1,0,506.0,1,0,2,5,8,577,1,-1,0,3
3136,31,1,1,0,0,206.0,1,0,2,23,8,1171,1,-1,0,3
3137,40,9,1,1,0,318.0,0,0,0,21,1,196,4,-1,0,3
3138,52,4,1,1,0,218.0,1,0,2,2,6,490,12,-1,0,3
3139,50,5,1,1,0,6998.0,1,0,2,29,8,1196,1,-1,0,3
3140,31,10,0,0,0,0.0,1,0,2,30,8,745,2,-1,0,3
3141,31,4,2,2,0,471.0,0,0,0,29,1,153,2,-1,0,3
3142,37,4,2,2,0,0.0,0,0,0,26,1,99,6,-1,0,3
3143,54,0,0,1,0,1814.0,0,0,2,13,8,521,1,-1,0,3
3144,33,7,1,1,0,1076.0,0,0,0,11,9,131,1,96,5,0
3145,56,5,1,0,0,21.0,0,0,0,29,5,324,7,-1,0,3
3146,55,11,1,1,0,1381.6510878323932,0,0,0,12,1,265,1,91,5,2
3147,52,7,1,1,0,0.0,0,0,0,21,1,202,4,-1,0,3
3148,58,1,1,1,0,992.0,0,0,0,25,5,46,1,-1,0,3
3149,52,4,2,2,0,1205.0,0,0,1,19,1,18,20,-1,0,3
3150,47,9,1,1,0,1059.0,1,0,0,21,9,-20,1,127,1,0
3151,34,4,2,2,0,1058.0,1,0,0,4,8,240,1,-1,0,3
3152,28,4,2,2,0,145.0,1,0,0,20,0,277,1,-1,0,3
3153,45,1,0,0,0,594.0,1,0,2,29,8,833,2,-1,0,3
3154,38,10,2,2,0,0.0,0,0,0,6,3,39,2,-1,0,3
3155,40,9,1,2,0,5152.0,1,1,0,18,5,121,2,-1,0,3
3156,58,4,1,2,0,287.0,1,0,0,21,1,676,8,-1,0,3
3157,51,4,1,2,0,401.0,0,0,0,19,1,80,6,-1,0,3
3158,46,7,0,1,0,350.0,1,0,0,3,0,230,1,-1,0,3
3159,50,9,1,1,0,0.0,0,0,1,22,1,295,5,-1,0,3
3160,49,5,1,0,0,375.0,0,1,1,21,5,110,7,-1,0,3
3161,41,9,1,1,0,4004.0,0,0,0,17,0,314,2,-1,0,3
3162,33,1,1,2,0,1020.0,0,0,0,27,1,82,4,-1,0,3
3163,41,1,2,1,0,8.0,1,0,0,13,8,167,1,-1,0,3
3164,42,7,2,1,0,2348.0,1,0,0,7,8,448,2,-1,0,3
3165,42,4,1,2,0,9916.0,1,0,0,21,9,306,1,-1,0,3
3166,55,0,1,2,0,59.0,1,0,0,11,8,51,1,305,1,0
3167,32,10,2,0,1,0.0,0,0,0,21,9,149,1,-1,0,3
3168,58,0,1,1,0,580.0,0,1,1,2,3,161,3,5,3,1
3169,43,4,1,2,0,143.0,0,0,0,19,1,101,2,-1,0,3
3170,39,1,1,0,0,259.0,1,0,2,26,8,168,1,-1,0,3
3171,28,8,2,1,0,69.0,0,0,0,30,4,532,2,-1,0,3
3172,29,7,2,1,0,2800.0,0,0,0,16,6,202,1,-1,0,3
3173,33,1,1,1,0,833.0,1,1,0,18,9,62,6,-1,0,3
3174,44,1,0,1,0,221.0,0,0,0,30,5,149,13,-1,0,3
3175,64,10,0,1,0,588.0,0,0,0,8,7,409,1,-1,0,3
3176,46,1,1,1,0,125.0,1,1,2,8,8,119,2,-1,0,3
3177,32,9,1,1,0,-410.0,1,1,0,12,8,179,3,-1,0,3
3178,41,1,1,0,0,1742.0,0,0,0,11,11,90,4,-1,0,3
3179,37,4,1,2,0,1698.0,1,0,2,6,6,95,2,-1,0,3
3180,54,0,0,1,0,1872.0,0,0,0,13,3,439,2,-1,0,3
3181,38,1,1,1,0,266.0,1,0,2,7,8,287,1,-1,0,3
3182,51,2,1,0,0,1443.0,0,0,0,18,3,172,10,-1,0,3
3183,39,9,2,2,0,434.0,1,0,0,28,4,169,2,-1,0,3
3184,41,1,1,0,0,17.0,0,0,0,8,5,117,3,-1,0,3
3185,34,9,1,1,0,134.0,1,0,0,6,8,159,1,-1,0,3
3186,42,1,1,3,0,1323.0,1,0,2,19,8,19,1,-1,0,3
3187,36,1,0,0,0,0.0,0,0,0,14,8,543,2,-1,0,3
3188,64,3,1,0,0,768.0,0,0,0,14,4,371,1,-1,0,3
3189,44,0,0,1,0,161.0,1,0,2,7,8,89,2,-1,0,3
3190,39,4,1,2,0,1381.6510878323932,1,0,0,12,1,1344,1,-1,0,3
3191,72,0,1,0,0,2321.0,0,0,0,12,5,200,6,122,6,1
3192,35,9,2,1,0,-476.0,1,0,0,20,9,57,6,177,4,0
3193,42,0,1,1,0,0.0,1,1,0,20,0,58,4,-1,0,3
3194,46,4,0,2,0,10469.0,1,0,0,1,0,202,2,-1,0,3
3195,53,0,0,2,0,493.0,1,1,0,17,9,64,3,-1,0,3
3196,38,4,2,2,0,16957.0,1,0,1,29,4,208,1,247,2,0
3197,45,1,1,1,0,226.0,0,0,1,4,3,170,2,212,2,0
3198,43,4,1,2,0,291.0,1,0,2,9,8,150,2,-1,0,3
3199,28,6,1,1,0,-228.0,1,1,0,7,5,164,3,-1,0,3
3200,36,1,0,0,0,1381.6510878323932,1,0,0,12,8,725,1,-1,0,3
3201,26,1,2,1,0,1802.0,1,0,2,3,6,28,2,-1,0,3
3202,44,7,0,1,0,-574.0,1,0,2,3,6,172,2,-1,0,3
3203,32,9,1,2,0,240.0,1,1,0,14,5,86,3,-1,0,3
3204,29,0,2,1,0,3986.0,1,0,2,9,8,488,2,-1,0,3
3205,31,1,1,1,0,-720.0,1,1,2,15,8,112,2,-1,0,3
3206,40,7,1,1,0,1938.0,0,0,2,29,8,37,1,-1,0,3
3207,24,1,2,0,0,147.0,1,0,2,2,6,102,2,-1,0,3
3208,47,1,1,0,0,-301.0,1,0,0,5,8,277,1,-1,0,3
3209,51,7,1,1,0,917.0,0,0,0,25,1,56,6,-1,0,3
3210,48,4,1,2,1,-13.0,1,0,0,15,8,-20,6,291,2,1
3211,34,1,1,1,0,763.0,1,0,2,27,8,99,1,-1,0,3
3212,59,4,1,2,0,1857.0,0,0,0,14,1,128,4,-1,0,3
3213,28,4,2,2,0,390.0,0,0,0,29,11,845,1,232,4,2
3214,55,4,1,3,0,179.0,0,0,2,19,6,97,1,-1,0,3
3215,40,6,1,1,0,1516.0,1,1,2,23,8,373,1,-1,0,3
3216,28,1,1,2,0,902.0,1,0,1,28,5,296,2,-1,0,3
3217,54,4,1,2,0,284.0,1,1,1,15,8,65,5,-1,0,3
3218,41,1,0,0,0,2195.0,1,0,2,3,6,211,5,-1,0,3
3219,33,1,1,3,0,18347.0,1,0,2,23,8,415,2,-1,0,3
3220,37,1,1,1,0,1403.0,0,0,2,9,10,14,1,-1,0,3
3221,22,9,2,1,0,4659.0,1,0,2,23,6,53,4,-1,0,3
3222,40,1,1,1,0,280.0,1,0,0,8,8,435,2,340,3,0
3223,58,4,1,2,0,3864.0,1,0,0,15,5,815,2,-1,0,3
3224,54,9,0,1,0,1663.0,1,0,1,20,0,41,1,150,9,1
3225,42,4,1,2,0,263.0,1,0,2,7,8,254,1,-1,0,3
3226,35,9,1,1,0,304.0,1,0,2,13,8,3,1,-1,0,3
3227,31,9,0,1,0,0.0,0,0,0,29,1,256,2,-1,0,3
3228,60,5,0,2,0,473.0,0,0,0,10,5,100,1,-1,0,3
3229,45,1,1,3,0,0.0,0,0,0,4,1,408,1,-1,0,3
3230,43,7,1,1,0,41.0,1,1,2,5,8,127,2,-1,0,3
3231,37,3,1,1,0,167.0,1,0,0,21,5,225,3,-1,0,3
3232,53,4,1,2,0,210.0,0,0,0,19,1,96,2,-1,0,3
3233,49,1,1,0,0,371.0,1,0,0,31,5,18,44,-1,0,3
3234,41,1,0,0,1,0.0,1,0,1,21,9,333,3,-1,0,3
3235,30,0,1,1,0,116.0,1,0,0,31,5,15,19,-1,0,3
3236,35,9,1,1,0,-1041.0,1,1,0,18,1,105,4,-1,0,3
3237,35,4,1,2,0,451.0,1,0,0,17,0,220,6,-1,0,3
3238,32,9,1,1,0,1.0,0,1,0,29,5,123,6,-1,0,3
3239,32,9,1,2,0,3820.0,1,0,0,3,7,105,2,-1,0,3
3240,40,9,1,1,0,1381.6510878323932,0,0,0,13,1,156,4,-1,0,3
3241,60,1,1,0,0,1472.0,0,0,2,20,6,36,4,-1,0,3
3242,33,1,1,1,0,489.0,1,0,0,17,0,552,1,332,1,0
3243,33,4,2,2,0,1381.6510878323932,0,0,0,13,3,158,2,85,3,0
3244,54,9,0,1,0,-369.0,0,0,0,22,5,246,4,-1,0,3
3245,32,9,2,2,0,192.0,1,0,2,16,8,303,5,-1,0,3
3246,27,0,2,2,0,73.0,0,0,0,29,4,242,1,-1,0,3
3247,32,1,1,1,0,335.0,1,0,0,13,8,240,3,370,1,0
3248,32,6,1,1,1,9.0,0,0,0,21,1,331,2,-1,0,3
3249,32,1,1,1,0,9.0,1,0,0,17,0,334,2,-1,0,3
3250,27,1,1,0,0,1535.0,1,0,0,15,8,238,1,-1,0,3
3251,37,0,0,1,0,496.0,0,0,0,4,3,118,2,272,3,0
3252,30,1,0,0,0,-258.0,1,0,0,18,8,18,2,-1,0,3
3253,57,3,1,1,0,0.0,0,0,0,17,9,56,1,-1,0,3
3254,51,4,2,3,0,-461.0,1,0,2,28,8,33,2,-1,0,3
3255,52,0,1,1,0,531.0,0,0,2,5,6,222,1,-1,0,3
3256,46,1,1,1,0,6085.0,1,1,2,14,8,311,2,-1,0,3
3257,39,4,2,2,0,3281.0,0,0,2,9,6,90,4,-1,0,3
3258,49,1,1,0,0,418.0,0,0,0,18,1,1559,7,-1,0,3
3259,62,11,1,1,0,367.0,0,0,1,2,7,139,5,-1,0,3
3260,39,4,2,2,0,2357.0,1,0,0,20,0,64,3,273,1,0
3261,40,6,1,2,0,1604.0,0,0,0,20,9,117,1,-1,0,3
3262,29,7,2,1,0,553.0,0,1,0,28,5,60,5,-1,0,3
3263,29,9,1,1,0,84.0,1,0,2,15,8,222,2,-1,0,3
3264,49,4,2,2,0,493.0,0,0,0,1,6,161,1,39,1,0
3265,50,1,1,1,0,1381.6510878323932,1,0,2,15,8,267,5,-1,0,3
3266,46,1,1,1,0,689.0,0,0,0,18,1,121,7,-1,0,3
3267,32,2,1,2,0,1496.0,0,0,0,4,3,267,1,-1,0,3
3268,27,7,1,1,0,54.0,1,0,0,18,8,97,1,370,1,0
3269,50,1,1,0,0,106.0,0,0,0,12,1,460,2,-1,0,3
3270,34,1,1,1,0,155.0,0,0,0,5,3,696,2,-1,0,3
3271,54,0,1,1,0,865.0,1,0,0,17,9,71,1,-1,0,3
3272,58,1,1,0,0,99.0,1,0,2,20,8,215,3,-1,0,3
3273,29,3,1,0,0,0.0,1,0,0,15,5,317,3,-1,0,3
3274,30,9,1,1,0,66.0,0,1,0,5,1,239,1,-1,0,3
3275,54,4,1,2,0,3795.0,1,1,0,17,9,227,2,119,1,0
3276,52,1,1,0,0,382.0,0,1,0,26,1,98,7,-1,0,3
3277,60,5,2,1,0,74.0,1,0,1,28,5,29,8,-1,0,3
3278,35,1,1,1,0,2200.0,1,0,0,17,0,14,1,-1,0,3
3279,36,1,1,1,0,330.0,1,0,0,13,8,777,2,-1,0,3
3280,44,4,0,2,0,6486.0,0,0,0,30,5,272,4,-1,0,3
3281,31,4,2,2,0,307.0,0,0,0,21,9,86,2,-1,0,3
3282,36,4,0,2,0,7821.0,0,0,2,9,6,217,1,-1,0,3
3283,35,7,1,1,0,1381.6510878323932,1,1,2,2,6,369,2,-1,0,3
3284,49,0,1,1,0,-209.0,0,0,2,30,8,171,1,-1,0,3
3285,37,1,1,2,0,0.0,0,0,2,16,6,637,6,-1,0,3
3286,41,1,2,1,0,1564.0,1,0,0,12,8,493,10,362,1,1
3287,29,9,2,1,0,1381.6510878323932,1,1,2,20,6,312,2,-1,0,3
3288,67,5,1,3,0,2540.0,0,0,1,14,11,279,3,92,9,2
3289,36,3,1,0,0,78.0,1,0,1,30,5,2692,9,-1,0,3
3290,28,0,2,1,0,2.0,0,0,0,15,6,60,1,-1,0,3
3291,35,9,2,2,0,576.0,0,0,0,28,1,8,13,-1,0,3
3292,35,7,2,1,0,2110.0,0,1,0,7,5,39,1,-1,0,3
3293,36,4,1,2,0,8564.0,1,0,2,23,8,125,1,-1,0,3
3294,41,1,1,0,0,96.0,0,0,2,16,6,76,3,-1,0,3
3295,40,4,1,1,0,4025.0,1,0,0,21,9,139,2,129,0,0
3296,59,10,1,1,0,1625.0,0,0,0,4,1,198,1,180,2,2
3297,31,9,1,2,0,702.0,0,1,0,29,4,157,3,182,29,0
3298,52,9,1,2,0,3440.0,1,0,0,17,9,124,1,131,1,0
3299,33,4,2,2,0,417.0,1,0,0,4,8,170,2,87,1,0
3300,35,4,1,2,0,1511.0,1,0,0,12,1,226,4,-1,0,3
3301,35,9,2,1,0,11423.0,1,0,2,23,8,107,1,-1,0,3
3302,41,2,1,2,0,1194.0,0,1,0,28,1,34,10,-1,0,3
3303,37,3,0,0,0,0.0,1,1,0,21,9,158,7,-1,0,3
3304,57,4,0,2,0,8897.0,1,0,0,12,1,865,2,-1,0,3
3305,40,0,1,1,0,1614.0,0,0,0,24,5,338,1,-1,0,3
3306,58,4,1,2,0,1016.0,0,0,1,11,7,78,2,91,1,0
3307,46,0,1,1,0,1264.0,0,0,1,28,4,100,2,-1,0,3
3308,52,1,0,0,0,196.0,1,0,2,7,8,119,3,-1,0,3
3309,34,1,1,1,0,1464.0,1,0,0,28,1,207,3,130,5,1
3310,46,1,1,0,0,-44.0,0,1,1,22,1,16,13,-1,0,3
3311,39,1,2,1,0,16917.0,0,0,2,11,6,129,6,-1,0,3
3312,32,9,0,1,0,1097.0,1,0,2,12,8,298,2,-1,0,3
3313,37,9,2,2,0,487.0,0,1,2,4,5,30,2,-1,0,3
3314,41,10,1,0,0,4112.0,0,0,0,5,3,764,2,-1,0,3
3315,36,1,1,1,0,0.0,1,0,0,17,9,273,2,131,1,0
3316,35,9,1,1,0,712.0,1,1,0,13,8,255,2,264,5,0
3317,37,7,1,1,0,780.0,1,0,2,4,6,125,5,-1,0,3
3318,41,1,1,1,0,2364.0,1,0,0,12,8,40,4,-1,0,3
3319,31,4,2,2,0,284.0,0,0,0,21,1,75000,4,-1,0,3
3320,46,1,0,1,0,0.0,0,0,0,30,5,638,3,-1,0,3
3321,22,8,2,1,0,254.0,0,0,0,13,4,143,2,-1,0,3
3322,32,7,1,3,0,1016.0,0,0,0,30,5,141,2,-1,0,3
3323,55,0,1,1,0,1381.6510878323932,0,0,0,11,4,210,2,192,2,2
3324,52,7,0,0,0,432.0,1,1,0,6,8,44,4,-1,0,3
3325,31,9,2,1,0,223.0,0,0,2,4,5,49,1,-1,0,3
3326,45,0,0,1,0,875.0,1,1,2,23,8,292,2,-1,0,3
3327,38,6,0,1,0,2674.0,1,0,2,19,6,163,2,-1,0,3
3328,25,2,1,2,0,38.0,1,0,0,22,5,278,5,-1,0,3
3329,43,1,1,0,0,-418.0,1,1,0,14,8,106,2,-1,0,3
3330,65,10,1,1,0,3195.0,0,0,1,2,7,904,1,-1,0,3
3331,59,5,0,0,0,81.0,1,0,2,5,8,107,1,-1,0,3
3332,49,4,1,1,0,543.0,1,0,2,20,8,213,3,-1,0,3
3333,32,0,2,2,0,1583.0,1,0,0,19,9,100,1,182,1,0
3334,49,0,1,1,0,0.0,1,1,0,29,5,71,7,-1,0,3
3335,56,4,0,3,0,2986.0,0,0,0,30,0,124,1,-1,0,3
3336,38,11,1,3,0,653.0,0,0,1,29,1,17,18,-1,0,3
3337,35,4,2,2,0,3137.0,1,0,2,23,8,72,3,-1,0,3
3338,55,7,1,1,0,0.0,0,0,0,8,5,106,1,-1,0,3
3339,59,4,1,1,0,0.0,0,1,0,10,5,60,1,-1,0,3
3340,56,1,1,3,0,0.0,0,0,0,18,1,82,3,-1,0,3
3341,30,0,2,1,0,523.0,0,1,0,12,6,136,3,101,1,2
3342,49,9,1,2,0,523.0,1,0,0,2,6,712,1,60,3,0
3343,42,1,1,1,0,0.0,1,0,2,9,5,137,2,-1,0,3
3344,52,3,1,1,0,3923.0,1,0,0,20,9,20,8,190,3,2
3345,23,1,2,0,1,-627.0,1,1,2,27,8,115,1,-1,0,3
3346,41,1,1,2,0,2213.0,0,0,0,28,1,73,7,-1,0,3
3347,60,3,1,1,0,1211.0,0,0,1,18,1,268,2,-1,0,3
3348,41,9,0,1,0,0.0,1,0,0,17,9,386,2,-1,0,3
3349,42,6,0,2,0,216.0,1,0,0,8,8,144,3,-1,0,3
3350,54,9,1,1,0,472.0,1,1,2,17,9,229,2,150,1,0
3351,35,6,2,1,0,951.0,1,0,0,19,9,220,2,-1,0,3
3352,55,6,1,0,0,2349.0,0,1,1,30,5,350,3,-1,0,3
3353,47,1,1,0,0,304.0,1,0,2,12,8,185,1,-1,0,3
3354,31,9,1,1,0,1381.6510878323932,0,0,0,15,8,264,2,-1,0,3
3355,31,1,1,1,0,1131.0,1,1,0,15,0,126,1,148,6,0
3356,39,4,0,2,0,4692.0,1,0,1,19,9,214,2,174,2,2
3357,25,0,2,1,0,483.0,0,1,0,30,0,68,1,86,1,2
3358,45,1,1,2,0,143.0,0,0,2,18,6,83,1,-1,0,3
3359,50,3,1,1,0,388.0,0,0,0,15,11,173,2,99,4,0
3360,31,1,1,0,0,81.0,1,0,2,13,8,245,4,-1,0,3
3361,37,4,1,1,0,222.0,1,0,0,20,0,115,2,-1,0,3
3362,37,0,1,1,0,3420.0,0,0,1,12,1,92,1,-1,0,3
3363,73,5,1,2,0,459.0,0,0,0,17,3,281,1,-1,0,3
3364,54,7,2,1,0,8289.0,0,0,2,26,6,133,2,-1,0,3
3365,39,9,0,1,0,1333.0,1,1,0,29,4,585,2,246,1,0
3366,33,4,2,2,0,1381.6510878323932,1,0,0,2,5,226,1,-1,0,3
3367,45,9,0,1,0,72.0,1,0,0,31,5,115,5,-1,0,3
3368,35,4,0,2,0,0.0,1,0,1,29,10,171,1,-1,0,3
3369,76,6,1,3,0,4984.0,0,0,1,15,6,126,3,48,2,2
3370,31,1,1,1,0,-13.0,1,0,2,9,8,260,3,-1,0,3
3371,30,6,2,2,0,253.0,1,0,2,23,8,167,4,-1,0,3
3372,41,2,1,1,0,187.0,0,1,0,21,5,354,1,-1,0,3
3373,54,1,2,3,0,1555.0,1,0,1,30,4,258,5,248,2,0
3374,34,4,2,2,0,1717.0,1,0,2,21,8,269,2,-1,0,3
3375,57,6,1,1,0,11494.0,0,0,0,19,9,198,1,-1,0,3
3376,48,9,0,1,0,485.0,1,0,0,23,5,84,2,-1,0,3
3377,52,3,1,0,0,135.0,0,0,0,8,1,172,9,-1,0,3
3378,37,7,1,1,0,775.0,0,1,0,25,5,1000,1,-1,0,3
3379,46,1,1,1,0,4855.0,1,0,0,10,1,1529,1,397,1,0
3380,50,9,1,1,0,2.0,1,1,0,14,5,171,3,-1,0,3
3381,50,4,1,1,0,0.0,0,0,0,27,1,97,7,-1,0,3
3382,49,1,0,1,0,4177.0,1,0,0,15,5,275,4,-1,0,3
3383,33,1,1,1,0,523.0,1,0,0,18,8,18,5,360,5,0
3384,56,1,1,1,0,2561.0,0,0,2,20,6,-1,6,-1,0,3
3385,24,8,2,1,0,372.0,1,0,0,17,0,143,2,-1,0,3
3386,43,7,0,1,0,1381.6510878323932,1,0,2,16,8,132,2,-1,0,3
3387,63,4,1,2,0,2785.0,0,0,0,2,1,341,2,392,3,2
3388,27,7,2,1,0,-20.0,0,0,2,16,8,757,6,-1,0,3
3389,36,1,2,0,0,1313.0,1,0,2,20,6,8,2,-1,0,3
3390,45,7,2,1,0,141.0,1,0,2,12,8,111,4,-1,0,3
3391,33,1,1,1,0,331.0,1,0,0,14,8,178,2,365,5,1
3392,46,1,0,0,0,2775.0,0,1,0,8,5,188,2,-1,0,3
3393,27,1,1,0,0,2591.0,1,0,0,21,5,129,2,-1,0,3
3394,36,7,2,0,0,183.0,0,0,2,12,6,167,5,-1,0,3
3395,48,4,0,3,0,343.0,0,0,0,4,3,191,1,-1,0,3
3396,29,0,2,1,0,1448.0,0,0,0,10,7,217,1,184,7,1
3397,35,9,2,2,0,632.0,0,0,0,7,1,141,1,-1,0,3
3398,51,4,1,1,0,1573.0,0,0,0,28,1,72,18,-1,0,3
3399,45,1,1,0,0,1163.0,0,0,2,16,8,230,1,-1,0,3
3400,39,4,1,2,0,0.0,0,0,0,28,1,93,25,-1,0,3
3401,39,0,2,1,0,2854.0,1,0,2,2,6,64,1,-1,0,3
3402,33,0,1,2,0,0.0,1,1,0,4,3,111,5,98,2,1
3403,35,4,2,2,0,175.0,1,1,0,21,9,53,1,-1,0,3
3404,25,9,0,1,0,86.0,0,1,0,8,5,483,2,-1,0,3
3405,50,9,0,2,0,-1455.0,1,1,0,6,3,119,1,-1,0,3
3406,49,3,0,3,0,2754.0,0,0,2,6,6,18,2,-1,0,3
3407,40,9,0,1,0,0.0,0,0,0,7,1,674,2,-1,0,3
3408,38,4,1,2,0,950.0,0,0,0,5,1,210,2,-1,0,3
3409,41,1,1,0,0,496.0,0,0,0,12,8,151,1,-1,0,3
3410,44,9,1,1,0,381.0,1,0,0,9,5,92,1,-1,0,3
3411,37,4,1,2,0,115.0,0,0,2,7,8,36,1,-1,0,3
3412,60,5,1,0,0,1381.6510878323932,1,0,2,16,8,103,1,-1,0,3
3413,35,9,2,1,0,183.0,0,0,0,1,11,516,2,130,2,0
3414,34,0,1,1,0,1183.0,1,0,0,20,0,575,2,-1,0,3
3415,34,0,1,2,0,37.0,0,0,0,6,3,45,1,-1,0,3
3416,40,1,1,0,0,46.0,1,0,2,6,8,119,1,-1,0,3
