age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43.0,management,married,tertiary,0,-271.0,1,1,telephone,14,may,121,1.0,0,0,unknown,0
50.0,blue-collar,divorced,primary,0,-19.0,1,0,cellular,21,jul,407,11.0,0,0,unknown,0
31.0,services,single,secondary,0,,0,0,cellular,1,sep,481,1.0,1,0,failure,1
57.0,management,divorced,unknown,0,0.0,0,0,unknown,16,jun,235,2.0,0,0,unknown,0
49.0,services,divorced,secondary,0,0.0,0,0,cellular,28,jul,412,2.0,0,0,unknown,1
35.0,services,divorced,secondary,0,-269.0,1,0,unknown,3,jun,118,2.0,0,0,unknown,0
27.0,admin.,single,secondary,0,-34.0,0,1,cellular,21,jul,171,2.0,0,0,unknown,0
41.0,blue-collar,married,secondary,0,-190.0,0,1,cellular,29,jul,808,3.0,0,0,unknown,1
50.0,management,married,secondary,0,1457.0,0,1,cellular,9,jul,167,1.0,0,0,unknown,0
43.0,technician,divorced,secondary,0,-191.0,0,0,unknown,11,jun,76,3.0,0,0,unknown,0
33.0,technician,divorced,secondary,1,,0,0,cellular,22,aug,239,2.0,0,0,unknown,0
45.0,housemaid,divorced,primary,0,413.0,1,0,,30,may,65,1.0,0,0,unknown,0
30.0,technician,single,tertiary,0,1646.0,0,0,cellular,12,oct,251,3.0,1,0,other,0
57.0,services,married,secondary,0,162.0,1,0,unknown,5,may,174,1.0,0,0,unknown,0
53.0,administrator,single,secondary,0,2892.0,0,0,cellular,9,apr,527,3.0,0,0,unknown,1
47.0,self-employed,married,secondary,0,318.0,0,0,cellular,21,nov,83,1.0,0,0,unknown,0
47.0,blue-collar,married,primary,0,1236.0,0,0,cellular,28,jan,163,1.0,0,0,unknown,0
,self-employed,single,tertiary,0,1393.0,0,0,cellular,31,mar,382,1.0,1,0,failure,0
33.0,administrator,married,secondary,0,680.0,1,0,cellular,6,may,265,1.0,0,0,unknown,0
35.0,technician,divorced,secondary,0,84.0,1,1,cellular,6,may,954,1.0,0,0,unknown,1
61.0,retired,married,secondary,0,5207.0,0,0,cellular,11,sep,336,1.0,1,0,other,0
48.0,administrator,married,secondary,0,-30.0,1,0,cellular,7,may,133,1.0,0,0,unknown,0
49.0,management,single,secondary,0,,0,0,cellular,29,aug,121,2.0,0,0,unknown,0
34.0,technician,married,secondary,0,22.0,0,0,cellular,21,aug,270,3.0,0,0,unknown,0
42.0,technician,married,secondary,0,0.0,1,0,unknown,14,may,833,1.0,0,0,unknown,0
27.0,technician,single,tertiary,0,372.0,1,1,cellular,25,jul,728,2.0,0,0,unknown,1
46.0,admin.,married,secondary,0,3145.0,1,0,cellular,5,may,28,1.0,0,0,unknown,0
41.0,management,married,tertiary,0,1468.0,1,0,cellular,31,mar,237,3.0,0,0,unknown,1
27.0,management,married,secondary,0,-41.0,1,0,unknown,16,may,24,1.0,0,0,unknown,0
47.0,entrepreneur,married,unknown,0,1481.0,1,0,cellular,6,may,64,2.0,1,0,failure,0
35.0,management,single,tertiary,0,,0,0,unknown,12,jun,130,3.0,0,0,unknown,0
43.0,administrator,single,unknown,0,87.0,1,0,unknown,7,may,328,2.0,0,0,unknown,0
46.0,management,married,secondary,0,790.0,1,0,cellular,17,apr,365,1.0,0,0,unknown,0
40.0,management,married,tertiary,0,0.0,0,0,cellular,22,aug,61,4.0,0,0,unknown,0
52.0,technician,married,tertiary,0,214.0,0,0,cellular,29,aug,161,3.0,0,0,unknown,0
53.0,management,married,tertiary,0,2124.0,1,0,cellular,17,apr,121,2.0,1,0,failure,0
32.0,services,married,secondary,0,243.0,1,1,unknown,6,may,144,1.0,0,0,unknown,0
37.0,technician,married,tertiary,1,0.0,1,0,unknown,14,may,93,14.0,0,0,unknown,0
53.0,,married,tertiary,0,1672.0,0,0,cellular,23,jul,438,1.0,0,0,unknown,0
38.0,management,single,tertiary,0,493.0,1,0,cellular,11,may,553,1.0,1,0,failure,0
39.0,blue-collar,single,secondary,0,29.0,1,0,unknown,7,may,214,2.0,0,0,unknown,0
34.0,blue-collar,married,primary,0,602.0,1,0,cellular,16,jul,680,1.0,0,0,unknown,0
36.0,services,married,secondary,0,5000.0,0,0,unknown,16,jun,177,5.0,0,0,unknown,0
32.0,administrator,married,primary,0,1351.0,1,0,unknown,20,may,325,3.0,0,0,unknown,0
48.0,housemaid,married,secondary,0,4.0,0,0,cellular,18,aug,68,4.0,0,0,unknown,0
54.0,services,divorced,unknown,0,2177.0,0,0,unknown,20,may,134,5.0,0,0,unknown,0
42.0,management,married,tertiary,0,2463.0,0,0,cellular,26,oct,183,2.0,0,0,unknown,0
30.0,management,single,secondary,0,46.0,0,0,cellular,20,aug,93,4.0,0,0,unknown,0
34.0,housemaid,married,tertiary,0,1265.0,1,0,unknown,6,jun,397,3.0,0,0,unknown,0
44.0,technician,single,secondary,0,2403.0,1,0,unknown,30,may,158,1.0,0,0,unknown,0
33.0,technician,married,secondary,0,0.0,1,1,cellular,19,nov,163,2.0,0,0,unknown,0
28.0,administrator,married,secondary,0,213.0,1,0,cellular,14,may,341,3.0,0,0,unknown,0
34.0,blue-collar,single,secondary,0,4536.0,1,0,cellular,21,nov,963,1.0,0,0,unknown,1
66.0,retired,married,primary,0,1943.0,0,0,cellular,24,aug,401,1.0,0,0,unknown,0
31.0,management,single,tertiary,0,3384.0,0,0,cellular,16,sep,153,1.0,1,0,success,1
44.0,unemployed,married,secondary,0,0.0,0,0,cellular,5,may,398,2.0,1,0,failure,0
49.0,management,married,tertiary,0,0.0,0,0,cellular,9,jul,87,1.0,0,0,unknown,0
60.0,blue-collar,married,primary,0,6271.0,1,0,cellular,6,may,210,2.0,1,0,failure,0
32.0,management,single,tertiary,0,2223.0,0,0,unknown,9,dec,10,1.0,0,0,unknown,0
55.0,technician,married,secondary,0,57.0,1,0,unknown,12,jun,331,12.0,0,0,unknown,0
31.0,management,divorced,tertiary,0,0.0,0,0,cellular,2,feb,269,2.0,0,0,unknown,0
42.0,administrator,married,secondary,0,874.0,1,0,cellular,7,may,176,1.0,1,0,other,0
44.0,technician,married,tertiary,0,1146.0,0,0,cellular,4,jul,178,2.0,0,0,unknown,0
43.0,management,married,tertiary,0,2083.0,0,0,cellular,21,nov,120,2.0,0,0,unknown,0
49.0,technician,divorced,secondary,0,229.0,0,0,cellular,8,aug,219,2.0,0,0,unknown,0
30.0,administrator,single,secondary,1,-35.0,1,0,unknown,14,may,1204,4.0,0,0,unknown,0
31.0,blue-collar,single,primary,0,5972.0,0,0,telephone,20,nov,59,1.0,0,0,unknown,0
37.0,management,single,tertiary,0,24.0,0,0,cellular,15,jul,280,5.0,0,0,unknown,0
33.0,technician,single,secondary,0,20.0,1,0,cellular,7,aug,131,2.0,0,0,unknown,0
43.0,services,married,secondary,0,,1,1,cellular,14,jul,80,3.0,0,0,unknown,0
57.0,technician,divorced,tertiary,0,126.0,0,0,telephone,4,jun,166,2.0,0,0,unknown,1
59.0,retired,married,primary,0,-90.0,0,1,telephone,15,jul,41,5.0,0,0,unknown,0
44.0,management,single,primary,0,4.0,0,0,cellular,29,jul,163,3.0,0,0,unknown,0
,services,married,secondary,0,-236.0,1,0,cellular,28,jul,745,7.0,0,0,unknown,1
50.0,services,married,secondary,0,992.0,1,0,unknown,30,may,407,1.0,0,0,unknown,0
50.0,technician,married,secondary,0,778.0,0,0,cellular,23,jul,16,1.0,0,0,unknown,0
57.0,retired,married,secondary,0,4490.0,0,0,cellular,7,aug,101,2.0,0,0,unknown,0
60.0,technician,divorced,secondary,0,367.0,0,0,cellular,16,aug,318,2.0,0,0,unknown,1
44.0,services,married,primary,0,1161.0,1,0,unknown,19,may,110,5.0,0,0,unknown,0
55.0,management,single,unknown,0,111.0,0,0,cellular,16,apr,117,1.0,0,0,unknown,0
56.0,blue-collar,married,primary,0,-85.0,1,1,unknown,26,may,118,1.0,0,0,unknown,0
38.0,blue-collar,married,primary,0,6091.0,0,0,unknown,17,jun,189,1.0,0,0,unknown,0
52.0,retired,married,secondary,0,424.0,0,0,cellular,19,nov,143,1.0,1,0,failure,0
57.0,retired,married,tertiary,0,815.0,0,0,cellular,8,aug,385,2.0,0,0,unknown,0
51.0,technician,single,secondary,0,527.0,1,0,cellular,30,jan,197,1.0,0,0,other,0
22.0,student,single,unknown,0,410.0,0,0,cellular,16,nov,365,1.0,0,0,unknown,0
54.0,management,divorced,tertiary,0,1692.0,1,0,,29,jul,299,5.0,0,0,unknown,0
33.0,admin.,single,tertiary,0,1371.0,1,0,cellular,5,may,362,1.0,0,0,unknown,0
28.0,student,married,tertiary,0,,1,0,cellular,25,may,324,1.0,0,0,unknown,0
,management,divorced,tertiary,0,496.0,0,0,cellular,13,jan,452,3.0,0,0,unknown,1
53.0,management,married,tertiary,0,-388.0,1,0,cellular,14,may,111,3.0,1,0,other,0
37.0,management,married,tertiary,0,425.0,1,0,unknown,20,may,226,1.0,0,0,unknown,0
49.0,management,married,tertiary,0,15.0,0,0,cellular,30,jan,166,3.0,0,0,other,0
42.0,management,married,tertiary,0,-323.0,1,0,cellular,7,aug,135,2.0,0,0,unknown,0
42.0,self-employed,married,primary,0,3641.0,1,0,unknown,14,may,869,1.0,0,0,unknown,0
30.0,services,married,secondary,0,179.0,1,0,unknown,28,may,64,1.0,0,0,unknown,0
38.0,management,,tertiary,0,,1,0,unknown,20,may,34,1.0,0,0,unknown,0
58.0,blue-collar,married,secondary,0,-37.0,1,0,unknown,27,may,140,2.0,0,0,unknown,0
58.0,retired,married,secondary,0,624.0,1,0,cellular,12,may,393,1.0,0,0,unknown,0
,management,single,tertiary,0,-867.0,1,1,unknown,21,may,222,5.0,0,0,unknown,0
58.0,blue-collar,married,secondary,0,381.0,0,0,cellular,11,nov,79,4.0,0,0,unknown,0
23.0,student,single,tertiary,0,113.0,0,0,cellular,17,nov,266,1.0,0,0,unknown,1
51.0,administrator,married,primary,0,2.0,1,0,cellular,5,may,295,1.0,0,0,unknown,0
30.0,services,married,secondary,0,-27.0,1,0,cellular,18,jul,65,1.0,0,0,unknown,0
54.0,blue-collar,married,secondary,0,1765.0,1,0,unknown,14,may,188,1.0,0,0,unknown,0
27.0,services,single,secondary,0,339.0,0,0,cellular,4,jun,182,1.0,0,0,unknown,1
59.0,management,married,tertiary,0,5865.0,1,0,cellular,21,jul,250,1.0,0,0,unknown,0
28.0,technician,married,secondary,0,916.0,1,0,cellular,15,may,191,1.0,1,0,other,0
51.0,technician,married,secondary,0,337.0,1,0,cellular,20,aug,687,4.0,0,0,unknown,0
60.0,retired,married,primary,0,219.0,0,0,cellular,29,aug,235,2.0,0,0,unknown,0
59.0,retired,married,primary,0,488.0,0,0,cellular,31,jul,231,2.0,0,0,unknown,0
37.0,management,married,tertiary,0,2987.0,1,0,cellular,15,feb,93,1.0,1,1,failure,1
40.0,blue-collar,married,secondary,0,1554.0,1,0,cellular,9,apr,385,2.0,1,0,failure,0
,management,divorced,tertiary,0,9.0,1,0,cellular,21,jul,509,1.0,0,0,unknown,0
40.0,management,married,tertiary,0,10786.0,0,0,unknown,20,jun,111,3.0,0,0,unknown,0
27.0,admin.,single,secondary,0,1327.0,0,0,cellular,12,apr,339,1.0,1,1,other,0
32.0,management,single,tertiary,0,336.0,0,0,cellular,15,may,64,4.0,0,0,unknown,0
43.0,technician,divorced,secondary,0,1326.0,0,0,cellular,26,aug,93,2.0,0,0,unknown,0
35.0,technician,single,secondary,0,0.0,0,0,cellular,26,aug,259,2.0,0,0,unknown,0
44.0,management,married,tertiary,0,58.0,1,0,cellular,17,nov,48,1.0,1,0,failure,0
37.0,blue-collar,single,tertiary,0,481.0,0,0,cellular,18,may,11,8.0,0,0,unknown,0
32.0,blue-collar,single,secondary,0,259.0,1,0,cellular,8,may,158,3.0,1,0,failure,0
58.0,retired,divorced,primary,0,11.0,0,1,cellular,10,jul,161,5.0,0,0,unknown,0
36.0,technician,married,secondary,1,947.0,1,0,unknown,28,may,452,2.0,0,0,unknown,0
59.0,blue-collar,married,secondary,0,5314.0,1,0,cellular,5,may,200,3.0,0,0,unknown,0
34.0,services,divorced,secondary,0,,0,1,cellular,18,nov,110,2.0,0,0,unknown,0
64.0,retired,married,tertiary,0,1644.0,0,0,telephone,7,sep,569,4.0,0,0,unknown,1
36.0,unemployed,divorced,primary,0,0.0,0,0,telephone,4,jul,304,3.0,0,0,unknown,0
35.0,blue-collar,married,secondary,0,262.0,0,0,cellular,15,sep,331,1.0,1,0,failure,1
52.0,management,married,tertiary,0,72.0,0,0,cellular,2,feb,222,1.0,0,0,unknown,0
,blue-collar,married,primary,0,9804.0,1,1,cellular,18,aug,155,4.0,0,0,unknown,0
38.0,admin.,married,secondary,0,47.0,1,0,cellular,4,may,288,5.0,0,0,unknown,1
40.0,management,married,tertiary,0,-63.0,0,1,cellular,2,jul,196,1.0,0,0,unknown,0
35.0,technician,married,tertiary,0,3160.0,1,0,cellular,16,nov,445,2.0,1,0,failure,1
45.0,technician,single,secondary,0,21.0,1,0,cellular,25,aug,72,3.0,0,0,unknown,0
27.0,blue-collar,married,primary,0,1002.0,1,0,unknown,3,jun,583,1.0,0,0,unknown,0
37.0,blue-collar,single,secondary,0,6281.0,1,0,cellular,18,may,242,1.0,0,0,unknown,0
52.0,management,married,tertiary,0,1944.0,1,0,cellular,15,apr,238,3.0,1,0,failure,0
61.0,retired,married,secondary,0,77.0,0,0,cellular,6,aug,455,4.0,0,0,unknown,1
38.0,blue-collar,divorced,secondary,0,614.0,1,0,cellular,16,apr,314,2.0,1,0,failure,0
37.0,management,married,primary,0,3953.0,1,0,cellular,6,apr,610,2.0,1,0,failure,0
38.0,administrator,married,secondary,0,47.0,1,1,cellular,31,jul,50,11.0,0,0,unknown,0
53.0,retired,married,tertiary,0,74.0,1,0,unknown,15,may,122,1.0,0,0,unknown,0
44.0,management,married,secondary,0,38.0,1,0,unknown,15,may,152,2.0,0,0,unknown,0
64.0,retired,married,tertiary,0,2139.0,0,0,cellular,14,oct,632,2.0,0,0,unknown,0
51.0,housemaid,married,secondary,0,294.0,0,0,cellular,20,nov,640,1.0,0,0,unknown,0
52.0,services,married,tertiary,0,2801.0,1,1,unknown,17,jun,311,2.0,0,0,unknown,0
31.0,management,single,tertiary,0,528.0,0,1,cellular,21,nov,5,7.0,0,1,unknown,0
28.0,management,single,secondary,0,703.0,1,0,cellular,15,may,485,1.0,1,0,other,1
32.0,services,married,secondary,0,-479.0,1,0,unknown,27,may,142,1.0,0,0,unknown,0
50.0,administrator,married,secondary,0,100.0,1,0,unknown,18,jun,23,1.0,0,0,unknown,0
51.0,admin.,married,unknown,0,3558.0,1,0,unknown,9,jun,80,3.0,0,0,unknown,0
39.0,self-employed,married,secondary,0,31.0,1,0,cellular,20,nov,61,2.0,1,0,failure,0
33.0,blue-collar,married,primary,0,5151.0,1,1,cellular,20,nov,73,1.0,1,0,failure,0
27.0,student,single,secondary,0,538.0,0,0,cellular,18,dec,170,4.0,1,0,success,1
56.0,retired,divorced,secondary,0,1005.0,0,1,cellular,30,jul,69,,0,0,unknown,0
37.0,blue-collar,married,secondary,0,1.0,0,0,unknown,6,jun,44,2.0,0,0,unknown,0
38.0,technician,married,secondary,0,1.0,1,0,cellular,21,nov,57,5.0,1,0,success,0
52.0,administrator,married,secondary,0,199.0,0,0,cellular,28,jan,978,2.0,1,0,other,0
34.0,blue-collar,married,unknown,0,201.0,1,0,cellular,18,may,78,1.0,0,0,unknown,0
27.0,services,single,secondary,0,118.0,1,1,unknown,12,may,53,1.0,0,0,unknown,0
58.0,blue-collar,married,primary,0,0.0,1,0,unknown,29,may,535,2.0,0,0,unknown,0
41.0,blue-collar,married,secondary,0,1354.0,1,0,cellular,4,may,106,2.0,0,0,unknown,0
51.0,self-employed,divorced,secondary,0,154.0,1,0,unknown,15,may,285,1.0,0,0,unknown,0
,admin.,married,secondary,0,504.0,0,0,unknown,16,jun,178,4.0,0,0,unknown,0
32.0,management,married,tertiary,0,55.0,0,0,cellular,2,feb,124,3.0,0,0,unknown,0
43.0,,married,secondary,0,3060.0,1,0,unknown,15,may,253,2.0,0,0,unknown,0
36.0,management,married,tertiary,0,531.0,1,0,unknown,17,jun,187,2.0,0,0,unknown,0
35.0,self-employed,single,primary,0,45.0,0,1,unknown,6,jun,81,1.0,0,0,unknown,0
52.0,technician,married,secondary,0,141.0,0,0,cellular,25,aug,160,7.0,0,0,unknown,0
53.0,admin.,married,secondary,0,109.0,0,0,telephone,2,jun,270,1.0,0,0,unknown,1
29.0,management,married,tertiary,0,137.0,1,1,unknown,15,may,1088,2.0,0,0,unknown,0
33.0,blue-collar,married,secondary,0,88.0,1,0,unknown,9,may,57,2.0,0,0,unknown,0
52.0,administrator,divorced,secondary,0,98.0,0,1,unknown,19,jun,148,1.0,0,0,unknown,0
34.0,blue-collar,divorced,secondary,0,-301.0,1,1,cellular,18,may,465,2.0,0,0,unknown,0
27.0,blue-collar,married,primary,0,300.0,0,1,cellular,22,jul,209,2.0,0,0,unknown,0
28.0,,married,secondary,0,1331.0,1,1,unknown,19,jun,267,2.0,0,0,unknown,0
38.0,technician,married,secondary,0,167.0,0,0,cellular,14,aug,145,2.0,0,0,unknown,0
36.0,blue-collar,married,secondary,0,513.0,1,0,unknown,16,may,427,3.0,0,0,unknown,0
,blue-collar,married,secondary,0,414.0,0,0,cellular,4,feb,147,1.0,0,0,unknown,0
34.0,blue-collar,married,secondary,0,113.0,1,0,cellular,13,may,16,2.0,0,0,unknown,0
34.0,management,divorced,tertiary,0,224.0,0,0,unknown,3,jun,120,11.0,0,0,unknown,0
27.0,housemaid,married,primary,0,3.0,1,1,cellular,30,jul,64,4.0,0,0,unknown,0
52.0,housemaid,married,primary,0,420.0,0,0,cellular,7,aug,139,4.0,0,0,unknown,0
55.0,technician,married,secondary,0,0.0,1,1,cellular,2,mar,116,1.0,0,0,unknown,1
31.0,blue-collar,single,tertiary,0,60.0,1,1,unknown,6,may,389,1.0,0,0,unknown,0
36.0,technician,single,secondary,0,75.0,1,0,cellular,12,may,485,2.0,1,0,other,0
38.0,blue-collar,married,primary,0,689.0,1,0,cellular,6,may,585,2.0,1,0,failure,0
60.0,retired,married,primary,0,170.0,1,0,unknown,28,may,338,2.0,0,0,unknown,0
53.0,retired,married,primary,0,3.0,0,0,cellular,30,jan,114,4.0,0,0,unknown,0
28.0,management,single,tertiary,0,6321.0,1,0,unknown,2,jun,204,5.0,0,0,unknown,0
53.0,technician,divorced,secondary,0,,1,1,cellular,15,jul,135,5.0,0,0,unknown,0
30.0,management,single,tertiary,0,1761.0,1,0,cellular,15,may,229,,1,0,other,0
28.0,blue-collar,single,secondary,0,-127.0,1,0,cellular,4,jul,1044,3.0,0,0,unknown,1
53.0,services,married,primary,0,2618.0,1,0,cellular,5,may,185,2.0,1,0,failure,0
25.0,technician,single,secondary,0,218.0,1,1,cellular,28,jul,110,4.0,0,0,unknown,0
34.0,management,married,tertiary,0,775.0,1,0,cellular,25,jul,210,2.0,0,0,unknown,0
31.0,blue-collar,single,secondary,0,545.0,1,0,cellular,18,nov,195,2.0,0,0,unknown,0
54.0,blue-collar,married,primary,0,126.0,1,0,cellular,15,jul,357,4.0,0,0,unknown,0
52.0,blue-collar,married,primary,0,796.0,0,0,cellular,22,aug,150,2.0,0,0,unknown,0
35.0,management,married,tertiary,0,867.0,1,0,unknown,2,jun,230,3.0,0,0,unknown,1
60.0,housemaid,married,primary,0,211.0,0,0,cellular,26,feb,480,2.0,1,0,failure,0
33.0,blue-collar,divorced,secondary,0,880.0,1,1,cellular,29,jan,263,3.0,1,0,failure,0
58.0,retired,divorced,secondary,0,,0,0,unknown,5,jun,133,1.0,0,0,unknown,0
45.0,management,married,secondary,0,1546.0,0,0,telephone,21,nov,171,2.0,0,0,unknown,0
44.0,blue-collar,married,primary,0,953.0,1,0,cellular,11,may,772,2.0,1,0,failure,0
45.0,services,married,secondary,0,24.0,1,0,cellular,18,jul,111,1.0,0,0,unknown,0
32.0,technician,single,tertiary,0,1710.0,1,0,cellular,15,may,439,1.0,1,0,other,0
33.0,management,single,tertiary,0,2934.0,0,0,cellular,30,oct,59,1.0,0,0,unknown,0
42.0,technician,single,secondary,0,2036.0,1,0,cellular,19,nov,259,2.0,0,0,unknown,0
26.0,management,single,tertiary,0,362.0,0,0,cellular,15,sep,925,1.0,1,0,success,1
32.0,technician,married,secondary,0,0.0,0,0,cellular,29,jan,750,,0,0,unknown,0
42.0,technician,married,secondary,0,-113.0,1,1,cellular,29,jul,32,5.0,0,0,unknown,0
29.0,blue-collar,married,secondary,0,1052.0,1,0,cellular,13,may,147,1.0,0,0,unknown,0
42.0,blue-collar,married,secondary,0,1657.0,1,1,cellular,17,nov,155,1.0,0,0,unknown,0
35.0,,married,secondary,0,187.0,0,1,cellular,21,jul,178,1.0,0,0,unknown,0
53.0,retired,married,primary,0,232.0,1,1,unknown,17,jun,203,2.0,0,0,unknown,0
33.0,management,divorced,tertiary,0,990.0,1,0,cellular,24,jul,1491,2.0,0,0,unknown,1
49.0,blue-collar,married,primary,0,490.0,1,0,telephone,18,may,19,5.0,1,0,failure,0
32.0,management,married,tertiary,0,0.0,0,0,cellular,28,aug,15,13.0,0,0,unknown,0
44.0,self-employed,married,primary,0,414.0,1,0,cellular,4,feb,138,1.0,1,0,other,0
44.0,blue-collar,married,secondary,0,6491.0,1,0,cellular,19,nov,126,2.0,1,0,failure,0
32.0,management,single,tertiary,0,41.0,0,0,cellular,21,aug,686,5.0,0,0,unknown,1
52.0,management,married,tertiary,0,,0,0,unknown,20,jun,115,4.0,0,0,unknown,0
32.0,blue-collar,married,secondary,0,8957.0,0,0,cellular,20,nov,145,1.0,0,0,unknown,0
34.0,technician,single,tertiary,0,9851.0,1,0,cellular,20,nov,128,5.0,0,0,unknown,0
52.0,blue-collar,married,primary,0,117.0,0,1,cellular,24,jul,164,2.0,0,0,unknown,0
43.0,services,married,secondary,0,823.0,1,0,unknown,14,may,293,3.0,0,0,unknown,0
61.0,retired,married,tertiary,0,5267.0,0,0,cellular,18,aug,212,7.0,1,0,success,0
46.0,admin.,single,secondary,0,596.0,1,0,cellular,20,apr,138,3.0,0,0,unknown,0
31.0,management,single,tertiary,0,874.0,1,0,cellular,7,may,98,1.0,1,0,failure,0
34.0,administrator,married,secondary,0,-33.0,1,1,cellular,10,jul,961,1.0,0,0,unknown,1
25.0,blue-collar,married,secondary,0,53.0,1,0,unknown,13,may,331,2.0,0,0,unknown,0
59.0,management,married,tertiary,0,296.0,0,1,cellular,15,jul,805,3.0,0,0,unknown,1
49.0,management,divorced,tertiary,0,178.0,0,0,cellular,6,aug,174,2.0,0,0,unknown,0
27.0,management,single,secondary,0,,0,0,cellular,8,jan,187,1.0,0,0,unknown,1
30.0,admin.,divorced,secondary,0,419.0,0,0,cellular,3,sep,72,2.0,0,0,unknown,0
27.0,student,single,tertiary,0,1134.0,0,0,cellular,21,oct,825,1.0,1,0,success,1
40.0,management,married,tertiary,0,481.0,1,0,unknown,28,may,198,2.0,0,0,unknown,0
46.0,technician,married,tertiary,0,405.0,0,0,cellular,11,aug,138,3.0,0,0,unknown,0
53.0,blue-collar,married,unknown,0,5624.0,0,0,cellular,29,jul,153,2.0,0,0,unknown,0
49.0,blue-collar,married,unknown,0,3096.0,0,0,unknown,16,jun,147,2.0,0,0,unknown,0
34.0,technician,single,tertiary,0,2283.0,0,0,cellular,20,nov,790,1.0,0,0,unknown,0
31.0,technician,married,secondary,0,-292.0,1,1,,3,jun,186,1.0,0,0,unknown,0
27.0,technician,single,tertiary,0,149.0,0,1,cellular,30,jan,283,1.0,0,0,unknown,0
37.0,management,married,tertiary,0,1330.0,1,0,unknown,13,may,60,1.0,0,0,unknown,0
31.0,blue-collar,single,secondary,0,1139.0,1,0,cellular,22,jul,101,1.0,0,0,unknown,0
33.0,management,married,tertiary,0,0.0,1,0,cellular,9,mar,305,1.0,1,0,success,1
,management,married,secondary,0,1321.0,0,0,unknown,9,jun,3881,3.0,0,0,unknown,1
32.0,technician,single,secondary,0,39.0,0,0,cellular,26,aug,175,11.0,0,0,unknown,0
48.0,housemaid,married,primary,0,332.0,1,0,cellular,1,jun,262,1.0,0,0,unknown,0
50.0,management,married,secondary,0,125.0,1,1,cellular,14,may,8,5.0,0,0,unknown,0
40.0,services,single,secondary,0,65.0,1,0,cellular,15,may,15,3.0,0,0,unknown,0
50.0,retired,divorced,tertiary,0,-300.0,0,1,cellular,25,aug,692,4.0,0,0,unknown,0
34.0,admin.,married,secondary,0,50.0,1,0,unknown,20,may,89,2.0,0,0,unknown,0
53.0,technician,married,secondary,0,1738.0,0,1,cellular,21,nov,168,2.0,0,0,unknown,0
31.0,housemaid,single,secondary,0,1301.0,1,0,unknown,16,may,69,15.0,0,0,unknown,0
56.0,management,married,tertiary,0,1674.0,1,1,cellular,10,jul,143,1.0,0,0,unknown,0
60.0,retired,divorced,primary,0,-79.0,1,1,cellular,29,jan,192,1.0,0,0,unknown,0
,management,married,tertiary,0,3951.0,0,0,cellular,29,oct,164,1.0,0,0,unknown,1
49.0,unemployed,married,secondary,0,4110.0,0,0,unknown,17,jun,50,2.0,0,0,unknown,0
34.0,unemployed,married,tertiary,0,181.0,1,0,cellular,2,feb,110,1.0,0,0,unknown,0
46.0,blue-collar,married,primary,0,255.0,0,0,cellular,22,aug,95,2.0,0,0,unknown,0
32.0,technician,married,secondary,0,95.0,0,1,cellular,18,jul,308,2.0,0,0,unknown,0
32.0,,single,primary,0,354.0,0,0,cellular,4,feb,239,1.0,1,1,failure,0
48.0,admin.,married,secondary,0,126.0,1,1,unknown,6,may,379,2.0,0,0,unknown,0
