age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
32.0,technician,married,tertiary,0,240.0,1,1,cellular,14,jul,86,3.0,0,0,unknown
29.0,administrator,single,secondary,0,3986.0,1,0,unknown,9,may,488,2.0,0,0,unknown
31.0,blue-collar,married,secondary,0,-720.0,1,1,unknown,15,may,112,2.0,0,0,unknown
40.0,services,married,secondary,0,1938.0,0,0,unknown,29,may,37,1.0,0,0,unknown
24.0,,single,primary,0,147.0,1,0,unknown,2,jun,102,2.0,0,0,unknown
47.0,blue-collar,married,primary,0,-301.0,1,0,cellular,5,may,277,1.0,0,0,unknown
51.0,services,married,secondary,0,917.0,0,0,cellular,25,aug,56,6.0,0,0,unknown
48.0,management,married,tertiary,1,-13.0,1,0,cellular,15,may,-20,6.0,1,0,other
34.0,blue-collar,married,secondary,0,763.0,1,0,unknown,27,may,99,1.0,0,0,unknown
59.0,management,married,tertiary,0,1857.0,0,0,cellular,14,aug,128,4.0,0,0,unknown
28.0,management,single,tertiary,0,390.0,0,0,cellular,29,sep,845,1.0,1,0,success
55.0,management,married,unknown,0,179.0,0,0,unknown,19,jun,97,1.0,0,0,unknown
40.0,self-employed,married,secondary,0,1516.0,1,1,unknown,23,may,373,1.0,0,0,unknown
28.0,blue-collar,married,tertiary,0,902.0,1,0,telephone,28,jul,296,2.0,0,0,unknown
54.0,management,married,tertiary,0,284.0,1,1,telephone,15,may,65,5.0,0,0,unknown
41.0,blue-collar,divorced,primary,0,2195.0,1,0,unknown,3,jun,211,5.0,0,0,unknown
33.0,,married,unknown,0,18347.0,1,0,unknown,23,may,415,,0,0,unknown
37.0,blue-collar,married,secondary,0,1403.0,0,0,unknown,9,oct,14,1.0,0,0,unknown
22.0,technician,single,secondary,0,4659.0,1,0,unknown,23,jun,53,4.0,0,0,unknown
40.0,blue-collar,married,secondary,0,280.0,1,0,cellular,8,may,435,2.0,1,0,failure
58.0,management,married,tertiary,0,3864.0,1,0,cellular,15,jul,815,,0,0,unknown
54.0,technician,divorced,secondary,0,1663.0,1,0,telephone,20,apr,41,1.0,1,1,other
42.0,management,married,tertiary,0,263.0,1,0,unknown,7,may,254,1.0,0,0,unknown
35.0,technician,married,secondary,0,304.0,1,0,unknown,13,may,3,1.0,0,0,unknown
31.0,technician,divorced,secondary,0,0.0,0,0,cellular,29,aug,256,2.0,0,0,unknown
60.0,retired,divorced,tertiary,0,473.0,0,0,cellular,10,jul,100,1.0,0,0,unknown
45.0,blue-collar,married,unknown,0,0.0,0,0,cellular,4,aug,408,1.0,0,0,unknown
43.0,services,married,secondary,0,41.0,1,1,unknown,5,may,127,2.0,0,0,unknown
37.0,housemaid,married,secondary,0,167.0,1,0,cellular,21,jul,225,3.0,0,0,unknown
53.0,management,married,tertiary,0,210.0,0,0,cellular,19,aug,96,2.0,0,0,unknown
,blue-collar,divorced,primary,1,0.0,1,0,telephone,21,nov,333,3.0,0,0,unknown
35.0,technician,married,secondary,0,-1041.0,1,1,cellular,18,aug,105,4.0,0,0,unknown
35.0,management,married,tertiary,0,451.0,1,0,cellular,17,apr,220,6.0,0,0,unknown
32.0,technician,married,secondary,0,1.0,0,1,cellular,29,jul,123,6.0,0,0,unknown
32.0,technician,married,tertiary,0,3820.0,1,0,cellular,3,mar,105,,0,0,unknown
40.0,technician,married,secondary,0,,0,0,cellular,13,aug,156,4.0,0,0,unknown
60.0,blue-collar,married,primary,0,1472.0,0,0,unknown,20,jun,36,4.0,0,0,unknown
33.0,blue-collar,married,secondary,0,489.0,1,0,cellular,17,apr,552,1.0,1,0,failure
33.0,management,single,tertiary,0,,0,0,cellular,13,feb,158,2.0,1,0,failure
54.0,technician,divorced,secondary,0,-369.0,0,0,cellular,22,jul,246,4.0,0,0,unknown
32.0,technician,single,tertiary,0,192.0,1,0,unknown,16,may,303,5.0,0,0,unknown
27.0,administrator,single,tertiary,0,73.0,0,0,cellular,29,jan,242,1.0,0,0,unknown
32.0,blue-collar,married,secondary,0,335.0,1,0,cellular,13,may,240,3.0,1,0,failure
32.0,self-employed,married,secondary,1,9.0,0,0,cellular,21,aug,331,2.0,0,0,unknown
32.0,blue-collar,married,secondary,0,9.0,1,0,cellular,17,apr,334,2.0,0,0,unknown
27.0,blue-collar,married,primary,0,1535.0,1,0,cellular,15,may,238,1.0,0,0,unknown
37.0,admin.,divorced,secondary,0,496.0,0,0,cellular,4,feb,118,,1,0,failure
30.0,blue-collar,divorced,primary,0,-258.0,1,0,cellular,18,may,18,2.0,0,0,unknown
57.0,housemaid,married,secondary,0,0.0,0,0,cellular,17,nov,56,1.0,0,0,unknown
51.0,management,single,unknown,0,-461.0,1,0,unknown,28,may,33,2.0,0,0,unknown
52.0,admin.,married,secondary,0,531.0,0,0,unknown,5,jun,222,1.0,0,0,unknown
46.0,blue-collar,married,secondary,0,6085.0,1,1,unknown,14,may,311,,0,0,unknown
39.0,management,single,tertiary,0,3281.0,0,0,unknown,9,jun,90,4.0,0,0,unknown
49.0,blue-collar,married,primary,0,418.0,0,0,cellular,18,aug,1559,7.0,0,0,unknown
62.0,unknown,married,secondary,0,367.0,0,0,telephone,2,mar,139,5.0,0,0,unknown
39.0,management,single,tertiary,0,2357.0,1,0,cellular,20,apr,64,3.0,1,0,failure
40.0,self-employed,married,tertiary,0,1604.0,0,0,cellular,20,nov,117,1.0,0,0,unknown
29.0,services,single,secondary,0,553.0,0,1,cellular,28,jul,60,5.0,0,0,unknown
29.0,technician,married,secondary,0,84.0,1,0,unknown,15,may,222,,0,0,unknown
49.0,management,single,tertiary,0,493.0,0,0,cellular,1,jun,161,1.0,0,0,failure
50.0,blue-collar,married,secondary,0,,1,0,unknown,15,may,267,5.0,0,0,unknown
46.0,blue-collar,married,secondary,0,689.0,0,0,cellular,18,aug,121,7.0,0,0,unknown
32.0,entrepreneur,married,tertiary,0,1496.0,0,0,cellular,4,feb,267,1.0,0,0,unknown
27.0,services,married,secondary,0,54.0,1,0,cellular,18,may,97,1.0,1,0,failure
50.0,blue-collar,married,primary,0,106.0,0,0,cellular,12,aug,460,2.0,0,0,unknown
34.0,,married,secondary,0,155.0,0,0,cellular,5,feb,696,2.0,0,0,unknown
54.0,admin.,married,secondary,0,865.0,1,0,cellular,17,nov,71,1.0,0,0,unknown
58.0,blue-collar,married,primary,0,99.0,1,0,unknown,20,may,215,3.0,0,0,unknown
29.0,housemaid,married,primary,0,0.0,1,0,cellular,15,jul,317,3.0,0,0,unknown
30.0,technician,married,secondary,0,66.0,0,1,cellular,5,aug,239,1.0,0,0,unknown
54.0,management,married,tertiary,0,3795.0,1,1,,17,nov,227,2.0,1,0,failure
52.0,blue-collar,married,primary,0,382.0,0,1,cellular,26,aug,98,7.0,0,0,unknown
60.0,retired,single,secondary,0,74.0,1,0,telephone,28,jul,29,8.0,0,0,unknown
35.0,blue-collar,married,secondary,0,2200.0,1,0,cellular,17,apr,14,1.0,0,0,unknown
36.0,blue-collar,married,secondary,0,330.0,1,0,cellular,13,may,777,2.0,0,0,unknown
44.0,management,divorced,tertiary,0,6486.0,0,0,cellular,30,jul,272,4.0,0,0,unknown
31.0,management,single,tertiary,0,307.0,0,0,cellular,21,nov,86,2.0,0,0,unknown
36.0,management,divorced,tertiary,0,7821.0,0,0,unknown,9,jun,217,1.0,0,0,unknown
35.0,services,married,secondary,0,,1,1,unknown,2,jun,369,2.0,0,0,unknown
49.0,administrator,married,secondary,0,-209.0,0,0,unknown,30,may,171,1.0,0,0,unknown
37.0,,married,tertiary,0,0.0,0,0,unknown,16,jun,637,6.0,0,0,unknown
41.0,blue-collar,single,secondary,0,1564.0,1,0,cellular,12,may,493,10.0,1,0,other
29.0,technician,single,secondary,0,,1,1,unknown,20,jun,312,2.0,0,0,unknown
67.0,retired,married,unknown,0,2540.0,0,0,telephone,14,sep,279,3.0,1,1,success
36.0,housemaid,married,primary,0,78.0,1,0,telephone,30,jul,2692,9.0,0,0,unknown
28.0,admin.,single,secondary,0,2.0,0,0,cellular,15,jun,60,1.0,0,0,unknown
35.0,technician,single,tertiary,0,576.0,0,0,cellular,28,aug,8,13.0,0,0,unknown
35.0,services,single,secondary,0,2110.0,0,1,cellular,7,jul,39,1.0,0,0,unknown
36.0,management,married,tertiary,0,8564.0,1,0,unknown,23,may,125,1.0,0,0,unknown
,blue-collar,married,primary,0,96.0,0,0,unknown,16,jun,76,3.0,0,0,unknown
40.0,management,married,secondary,0,4025.0,1,0,cellular,21,nov,139,2.0,1,1,failure
59.0,unemployed,married,secondary,0,1625.0,0,0,cellular,4,aug,198,1.0,1,0,success
31.0,technician,married,tertiary,0,702.0,0,1,cellular,29,jan,157,3.0,1,1,failure
52.0,technician,married,tertiary,0,3440.0,1,0,cellular,17,nov,124,1.0,1,0,failure
33.0,management,single,tertiary,0,417.0,1,0,cellular,4,may,170,2.0,1,0,failure
35.0,management,married,tertiary,0,1511.0,1,0,cellular,12,aug,226,4.0,0,0,unknown
35.0,technician,single,secondary,0,11423.0,1,0,unknown,23,may,107,1.0,0,0,unknown
,entrepreneur,married,tertiary,0,1194.0,0,1,cellular,28,aug,34,10.0,0,0,unknown
37.0,housemaid,divorced,primary,0,0.0,1,1,cellular,21,nov,158,7.0,0,0,unknown
57.0,management,divorced,tertiary,0,8897.0,1,0,cellular,12,aug,865,2.0,0,0,unknown
40.0,admin.,married,secondary,0,1614.0,0,0,cellular,24,jul,338,1.0,0,0,unknown
58.0,management,married,tertiary,0,1016.0,0,0,telephone,11,mar,78,2.0,1,0,failure
46.0,administrator,married,secondary,0,1264.0,0,0,telephone,28,jan,100,2.0,0,0,unknown
52.0,blue-collar,divorced,primary,0,196.0,1,0,unknown,7,may,119,3.0,0,0,unknown
34.0,blue-collar,married,secondary,0,1464.0,1,0,cellular,28,aug,207,3.0,1,0,other
46.0,blue-collar,married,primary,0,-44.0,0,1,telephone,22,aug,16,13.0,0,0,unknown
39.0,blue-collar,single,secondary,0,16917.0,0,0,unknown,11,jun,129,6.0,0,0,unknown
32.0,technician,divorced,secondary,0,1097.0,1,0,unknown,12,may,298,2.0,0,0,unknown
37.0,technician,single,tertiary,0,487.0,0,1,unknown,4,jul,30,2.0,0,0,unknown
41.0,unemployed,married,primary,0,4112.0,0,0,cellular,5,feb,764,2.0,0,0,unknown
36.0,blue-collar,married,secondary,0,0.0,1,0,cellular,17,nov,273,2.0,1,0,failure
35.0,technician,married,secondary,0,712.0,1,1,cellular,13,may,255,2.0,1,0,failure
37.0,services,married,secondary,0,780.0,1,0,unknown,4,jun,125,5.0,0,0,unknown
,blue-collar,married,secondary,0,2364.0,1,0,cellular,12,may,40,4.0,0,0,unknown
46.0,,divorced,secondary,0,0.0,0,0,cellular,30,jul,638,3.0,0,0,unknown
22.0,student,single,secondary,0,254.0,0,0,cellular,13,jan,143,2.0,0,0,unknown
32.0,services,married,unknown,0,1016.0,0,0,cellular,30,jul,141,2.0,0,0,unknown
55.0,admin.,married,secondary,0,,0,0,cellular,11,jan,210,,1,0,success
52.0,services,divorced,primary,0,432.0,1,1,cellular,6,may,44,4.0,0,0,unknown
31.0,technician,single,secondary,0,223.0,0,0,unknown,4,jul,49,1.0,0,0,unknown
45.0,administrator,divorced,secondary,0,875.0,1,1,unknown,23,may,292,2.0,0,0,unknown
38.0,self-employed,divorced,secondary,0,2674.0,1,0,unknown,19,jun,163,2.0,0,0,unknown
25.0,entrepreneur,married,tertiary,0,38.0,1,0,cellular,22,jul,278,5.0,0,0,unknown
43.0,blue-collar,married,primary,0,-418.0,1,1,cellular,14,may,106,2.0,0,0,unknown
65.0,unemployed,married,secondary,0,3195.0,0,0,telephone,2,mar,904,1.0,0,0,unknown
59.0,retired,divorced,primary,0,81.0,1,0,unknown,5,may,107,1.0,0,0,unknown
49.0,management,married,secondary,0,543.0,1,0,unknown,20,may,213,3.0,0,0,unknown
32.0,admin.,single,tertiary,0,1583.0,1,0,cellular,19,nov,100,1.0,1,0,failure
49.0,admin.,married,secondary,0,0.0,1,1,cellular,29,jul,71,7.0,0,0,unknown
56.0,management,divorced,unknown,0,2986.0,0,0,cellular,30,apr,124,1.0,0,0,unknown
35.0,management,single,tertiary,0,3137.0,1,0,unknown,23,may,72,3.0,0,0,unknown
55.0,services,married,secondary,0,0.0,0,0,cellular,8,jul,106,1.0,0,0,unknown
59.0,management,married,secondary,0,0.0,0,1,cellular,10,jul,60,1.0,0,0,unknown
56.0,blue-collar,married,unknown,0,0.0,0,0,cellular,18,aug,82,3.0,0,0,unknown
30.0,administrator,single,secondary,0,523.0,0,1,cellular,12,jun,136,3.0,1,0,success
49.0,technician,married,tertiary,0,523.0,1,0,cellular,2,jun,712,1.0,1,0,failure
42.0,blue-collar,married,secondary,0,0.0,1,0,unknown,9,jul,137,,0,0,unknown
52.0,housemaid,married,secondary,0,3923.0,1,0,cellular,20,nov,20,8.0,1,0,success
23.0,blue-collar,single,primary,1,-627.0,1,1,unknown,27,may,115,1.0,0,0,unknown
,,married,tertiary,0,2213.0,0,0,cellular,28,aug,73,7.0,0,0,unknown
60.0,housemaid,married,secondary,0,1211.0,0,0,telephone,18,aug,268,2.0,0,0,unknown
41.0,technician,divorced,secondary,0,0.0,1,0,cellular,17,nov,386,2.0,0,0,unknown
42.0,self-employed,divorced,tertiary,0,216.0,1,0,cellular,8,may,144,3.0,0,0,unknown
54.0,technician,married,secondary,0,472.0,1,1,unknown,17,nov,229,2.0,1,0,failure
35.0,self-employed,single,secondary,0,951.0,1,0,cellular,19,nov,220,2.0,0,0,unknown
55.0,self-employed,married,primary,0,2349.0,0,1,telephone,30,jul,350,3.0,0,0,unknown
47.0,blue-collar,married,primary,0,304.0,1,0,unknown,12,may,185,1.0,0,0,unknown
31.0,technician,married,secondary,0,,0,0,cellular,15,may,264,2.0,0,0,unknown
31.0,blue-collar,married,secondary,0,1131.0,1,1,cellular,15,apr,126,1.0,1,0,failure
39.0,management,divorced,tertiary,0,4692.0,1,0,telephone,19,nov,214,2.0,1,0,success
25.0,administrator,single,secondary,0,483.0,0,1,cellular,30,apr,68,1.0,1,0,success
45.0,,married,tertiary,0,143.0,0,0,unknown,18,jun,83,1.0,0,0,unknown
50.0,housemaid,married,secondary,0,388.0,0,0,cellular,15,sep,173,2.0,1,0,failure
31.0,blue-collar,married,primary,0,81.0,1,0,unknown,13,may,245,4.0,0,0,unknown
37.0,management,married,secondary,0,222.0,1,0,cellular,20,apr,115,2.0,0,0,unknown
37.0,admin.,married,secondary,0,3420.0,0,0,telephone,12,aug,92,1.0,0,0,unknown
54.0,services,single,secondary,0,8289.0,0,0,unknown,26,jun,133,2.0,0,0,unknown
39.0,technician,divorced,secondary,0,1333.0,1,1,cellular,29,jan,585,2.0,1,0,failure
33.0,management,single,tertiary,0,,1,0,cellular,2,jul,226,1.0,0,0,unknown
45.0,technician,divorced,secondary,0,72.0,1,0,cellular,31,jul,115,5.0,0,0,unknown
35.0,management,divorced,tertiary,0,0.0,1,0,telephone,29,oct,171,1.0,0,0,unknown
31.0,blue-collar,married,secondary,0,-13.0,1,0,unknown,9,may,260,3.0,0,0,unknown
30.0,self-employed,single,tertiary,0,253.0,1,0,unknown,23,may,167,4.0,0,0,unknown
41.0,entrepreneur,married,secondary,0,187.0,0,1,cellular,21,jul,354,1.0,0,0,unknown
54.0,blue-collar,single,unknown,0,1555.0,1,0,telephone,30,jan,258,5.0,1,0,failure
34.0,management,single,tertiary,0,1717.0,1,0,unknown,21,may,269,2.0,0,0,unknown
57.0,self-employed,married,secondary,0,11494.0,0,0,cellular,19,nov,198,1.0,0,0,unknown
48.0,technician,divorced,secondary,0,485.0,1,0,cellular,23,jul,84,2.0,0,0,unknown
52.0,housemaid,married,primary,0,135.0,0,0,cellular,8,aug,172,9.0,0,0,unknown
37.0,services,married,secondary,0,775.0,0,1,cellular,25,jul,1000,1.0,0,0,unknown
46.0,blue-collar,married,secondary,0,4855.0,1,0,cellular,10,aug,1529,1.0,1,0,failure
50.0,technician,married,secondary,0,2.0,1,1,cellular,14,jul,171,3.0,0,0,unknown
50.0,management,married,secondary,0,0.0,0,0,cellular,27,aug,97,7.0,0,0,unknown
49.0,blue-collar,divorced,secondary,0,4177.0,1,0,cellular,15,jul,275,4.0,0,0,unknown
33.0,blue-collar,married,secondary,0,523.0,1,0,cellular,18,may,18,5.0,1,0,failure
56.0,blue-collar,married,secondary,0,2561.0,0,0,unknown,20,jun,-1,6.0,0,0,unknown
24.0,student,single,secondary,0,372.0,1,0,cellular,17,apr,143,,0,0,unknown
43.0,services,divorced,secondary,0,,1,0,unknown,16,may,132,,0,0,unknown
63.0,management,married,tertiary,0,2785.0,0,0,cellular,2,aug,341,2.0,1,0,success
27.0,services,single,secondary,0,-20.0,0,0,unknown,16,may,757,6.0,0,0,unknown
36.0,blue-collar,single,primary,0,1313.0,1,0,unknown,20,jun,8,,0,0,unknown
45.0,services,single,secondary,0,141.0,1,0,unknown,12,may,111,4.0,0,0,unknown
33.0,blue-collar,married,secondary,0,331.0,1,0,cellular,14,may,178,,1,0,other
46.0,blue-collar,divorced,primary,0,2775.0,0,1,cellular,8,jul,188,,0,0,unknown
27.0,blue-collar,married,primary,0,2591.0,1,0,cellular,21,jul,129,2.0,0,0,unknown
36.0,services,single,primary,0,183.0,0,0,unknown,12,jun,167,5.0,0,0,unknown
48.0,management,divorced,unknown,0,343.0,0,0,cellular,4,feb,191,1.0,0,0,unknown
29.0,admin.,single,secondary,0,1448.0,0,0,cellular,10,mar,217,1.0,1,0,other
35.0,technician,single,tertiary,0,632.0,0,0,cellular,7,aug,141,1.0,0,0,unknown
45.0,blue-collar,married,primary,0,1163.0,0,0,unknown,16,may,230,1.0,0,0,unknown
39.0,administrator,single,secondary,0,2854.0,1,0,unknown,2,jun,64,1.0,0,0,unknown
33.0,admin.,married,tertiary,0,0.0,1,1,cellular,4,feb,111,5.0,1,0,other
35.0,management,single,tertiary,0,175.0,1,1,cellular,21,nov,53,1.0,0,0,unknown
25.0,technician,divorced,secondary,0,86.0,0,1,cellular,8,jul,483,2.0,0,0,unknown
50.0,technician,divorced,tertiary,0,-1455.0,1,1,cellular,6,feb,119,1.0,0,0,unknown
49.0,housemaid,divorced,unknown,0,2754.0,0,0,unknown,6,jun,18,2.0,0,0,unknown
40.0,technician,divorced,secondary,0,0.0,0,0,cellular,7,aug,674,2.0,0,0,unknown
38.0,management,married,tertiary,0,950.0,0,0,cellular,5,aug,210,2.0,0,0,unknown
,blue-collar,married,primary,0,496.0,0,0,cellular,12,may,151,1.0,0,0,unknown
44.0,technician,married,secondary,0,381.0,1,0,cellular,9,jul,92,1.0,0,0,unknown
37.0,management,married,tertiary,0,115.0,0,0,unknown,7,may,36,1.0,0,0,unknown
60.0,retired,married,primary,0,,1,0,unknown,16,may,103,1.0,0,0,unknown
35.0,technician,single,secondary,0,183.0,0,0,cellular,1,sep,516,2.0,1,0,failure
34.0,admin.,married,secondary,0,1183.0,1,0,cellular,20,apr,575,2.0,0,0,unknown
34.0,admin.,married,tertiary,0,37.0,0,0,cellular,6,feb,45,1.0,0,0,unknown
40.0,blue-collar,married,primary,0,46.0,1,0,unknown,6,may,119,1.0,0,0,unknown
50.0,management,single,tertiary,0,297.0,1,0,unknown,5,may,119,1.0,0,0,unknown
32.0,admin.,single,secondary,0,375.0,1,0,cellular,19,nov,143,3.0,0,0,unknown
36.0,entrepreneur,married,tertiary,0,84.0,0,1,cellular,15,jul,306,14.0,0,0,unknown
70.0,entrepreneur,married,tertiary,0,15265.0,0,0,,17,aug,551,2.0,0,0,unknown
51.0,admin.,married,primary,0,658.0,1,0,unknown,14,may,369,1.0,0,0,unknown
36.0,admin.,married,secondary,0,0.0,1,0,cellular,2,feb,236,2.0,1,0,other
37.0,management,divorced,tertiary,0,503.0,1,0,cellular,6,may,220,1.0,0,0,unknown
28.0,student,,secondary,0,153.0,0,0,cellular,23,jul,1124,2.0,0,0,unknown
41.0,,married,primary,0,101.0,1,0,cellular,11,may,275,1.0,0,0,unknown
55.0,,married,secondary,0,989.0,1,1,unknown,23,may,246,4.0,0,0,unknown
30.0,technician,married,secondary,0,274.0,1,1,cellular,11,aug,97,2.0,0,0,unknown
35.0,technician,married,secondary,0,118.0,1,0,unknown,7,may,236,1.0,0,0,unknown
40.0,management,married,tertiary,0,1041.0,1,0,unknown,12,jun,73,1.0,0,0,unknown
34.0,management,,tertiary,0,0.0,1,0,unknown,21,may,88,2.0,0,0,unknown
32.0,admin.,single,unknown,0,393.0,0,0,cellular,3,feb,169,2.0,0,0,unknown
41.0,technician,married,secondary,0,130.0,0,0,unknown,17,jun,160,3.0,0,0,unknown
35.0,services,married,secondary,0,0.0,1,0,telephone,18,jul,183,9.0,0,0,unknown
28.0,technician,single,tertiary,0,3623.0,0,0,cellular,3,jun,138,2.0,1,0,success
29.0,,single,tertiary,0,8.0,0,1,cellular,2,mar,107,1.0,0,0,unknown
39.0,blue-collar,married,primary,0,1742.0,0,0,unknown,9,jul,130,6.0,0,0,unknown
46.0,admin.,divorced,secondary,0,2087.0,0,0,cellular,20,nov,768,3.0,0,0,unknown
31.0,services,married,secondary,0,1801.0,1,0,telephone,6,feb,136,1.0,1,0,failure
61.0,management,single,tertiary,0,2.0,0,0,cellular,20,apr,122,3.0,0,0,unknown
56.0,management,divorced,tertiary,0,-141.0,0,0,cellular,28,jul,101,4.0,0,0,unknown
27.0,technician,single,secondary,0,905.0,1,1,cellular,7,may,245,1.0,0,0,unknown
49.0,blue-collar,married,primary,0,0.0,1,0,cellular,2,feb,210,1.0,0,0,unknown
53.0,blue-collar,divorced,primary,0,4401.0,0,0,telephone,11,nov,241,1.0,1,0,success
57.0,housemaid,divorced,primary,0,113.0,0,0,unknown,18,jun,378,2.0,0,0,unknown
33.0,entrepreneur,married,primary,0,2339.0,1,1,cellular,20,nov,220,1.0,0,0,unknown
33.0,management,single,tertiary,0,561.0,0,0,cellular,7,apr,104,,0,0,unknown
47.0,management,married,secondary,0,-521.0,1,0,cellular,3,apr,148,2.0,0,0,unknown
39.0,blue-collar,married,primary,0,,1,0,cellular,17,apr,981,2.0,0,0,unknown
41.0,management,married,tertiary,0,,0,0,cellular,20,nov,182,2.0,0,0,unknown
33.0,blue-collar,married,primary,0,2000.0,1,0,telephone,13,may,25,1.0,0,0,unknown
38.0,blue-collar,married,secondary,0,,1,1,unknown,6,jun,84,2.0,0,0,unknown
45.0,technician,single,tertiary,0,2033.0,0,0,cellular,15,jun,243,5.0,1,0,success
31.0,services,married,secondary,0,1167.0,0,0,cellular,3,jul,603,1.0,0,0,unknown
39.0,unemployed,married,primary,0,1147.0,1,1,cellular,6,may,232,2.0,1,0,failure
32.0,blue-collar,married,secondary,0,-64.0,1,0,cellular,13,may,641,1.0,0,0,unknown
59.0,blue-collar,married,secondary,0,0.0,1,0,unknown,5,may,226,1.0,0,0,unknown
46.0,admin.,single,tertiary,0,377.0,1,0,unknown,5,may,98,2.0,0,0,unknown
42.0,self-employed,married,tertiary,0,596.0,1,0,unknown,19,may,66,9.0,0,0,unknown
36.0,management,married,tertiary,0,59.0,1,1,unknown,4,jul,100,1.0,0,0,unknown
30.0,services,single,secondary,0,438.0,1,0,cellular,21,nov,98,1.0,0,0,unknown
43.0,technician,married,secondary,0,-705.0,1,0,cellular,27,aug,125,6.0,0,0,unknown
33.0,administrator,single,secondary,0,1248.0,0,0,cellular,8,jul,359,1.0,0,0,unknown
47.0,administrator,married,tertiary,0,2279.0,1,1,cellular,27,may,161,1.0,0,0,unknown
52.0,blue-collar,married,primary,0,1331.0,1,0,cellular,29,jul,213,2.0,0,0,unknown
54.0,unknown,married,primary,0,981.0,0,0,cellular,22,aug,651,12.0,0,0,unknown
32.0,entrepreneur,married,tertiary,0,,1,0,cellular,18,nov,43,1.0,0,0,unknown
32.0,management,single,tertiary,0,46.0,0,0,cellular,21,aug,788,6.0,0,0,unknown
47.0,technician,married,tertiary,0,,0,0,cellular,25,aug,93,5.0,0,0,unknown
47.0,services,married,secondary,0,4.0,0,0,cellular,13,aug,73,2.0,1,0,success
39.0,services,single,secondary,0,471.0,0,0,unknown,15,oct,5,1.0,0,0,unknown
48.0,blue-collar,married,primary,0,-254.0,0,1,cellular,29,aug,134,4.0,0,0,unknown
54.0,management,married,tertiary,0,0.0,0,0,cellular,14,aug,260,7.0,0,0,unknown
56.0,management,married,tertiary,0,23.0,1,0,cellular,16,jul,156,2.0,0,0,unknown
50.0,services,married,primary,0,1260.0,0,0,cellular,18,nov,-20,1.0,0,0,unknown
,retired,single,primary,0,505.0,0,0,unknown,9,jun,35,1.0,0,0,unknown
37.0,self-employed,married,secondary,0,2575.0,1,0,cellular,14,jul,505,2.0,0,0,unknown
33.0,blue-collar,single,primary,0,863.0,1,0,telephone,13,may,622,3.0,0,0,unknown
36.0,administrator,single,secondary,0,-17.0,1,0,unknown,5,jun,159,2.0,0,0,unknown
45.0,technician,divorced,secondary,0,167.0,0,0,cellular,30,jul,97,11.0,0,0,unknown
