,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
15928,31.0,services,divorced,secondary,no,-274.0,yes,n,unknown,5,283,1.0,-1,0.0,unknown,no
15929,44.0,management,married,tertiary,no,-367.0,yes,yes,cellular,11,206,5.0,-1,0.0,unknown,no
15930,44.0,management,single,tertiary,no,1090.0,no,n,cellular,7,204,4.0,532,2.0,other,yes
15931,41.0,services,married,secondary,no,6687.0,yes,no,cellular,7,91,3.0,-1,0.0,unknown,no
15932,32.0,services,married,secondary,no,387.0,yes,n,cellular,11,340,2.0,-1,0.0,unknown,no
15933,53.0,technician,married,primary,no,6839.0,yes,no,unknown,11,77,1.0,-1,0.0,unknown,no
15934,42.0,management,married,tertiary,no,976.0,no,no,cellular,8,164,1.0,-1,0.0,unknown,yes
15935,41.0,management,married,tertiary,no,1194.0,no,no,cellular,8,50,5.0,-1,0.0,unknown,no
15936,50.0,blue-collar,married,primary,no,533.0,no,no,cellular,8,212,4.0,-1,0.0,unknown,no
15937,51.0,administrator,married,secondary,no,-267.0,no,y,cellular,8,91,4.0,-1,0.0,unknown,no
15938,26.0,technician,single,secondary,no,-211.0,yes,no,unknown,5,164,3.0,-1,0.0,unknown,no
15939,45.0,blue-collar,married,secondary,no,192.0,yes,no,cellular,5,154,5.0,176,1.0,other,no
15940,28.0,technician,married,secondary,no,930.0,yes,yes,unknown,5,112,1.0,-1,0.0,unknown,no
15941,55.0,administrator,married,secondary,no,541.0,yes,yes,cellular,7,512,3.0,-1,0.0,unknown,no
15942,29.0,management,single,tertiary,no,4331.0,no,no,cellular,7,611,1.0,-1,0.0,unknown,no
15943,33.0,student,married,secondary,no,0.0,no,n,cellular,7,100,1.0,-1,0.0,unknown,no
15944,40.0,administrator,married,tertiary,no,1108.0,no,no,cellular,8,170,2.0,112,1.0,success,no
15945,50.0,administrator,married,secondary,no,1019.0,yes,no,unknown,6,76,1.0,-1,0.0,unknown,no
15946,34.0,management,married,secondary,no,56.0,yes,n,cellular,11,311,3.0,183,1.0,failure,no
15947,29.0,administrator,divorced,secondary,no,883.0,no,yes,cellular,5,85,1.0,-1,0.0,unknown,no
15948,42.0,administrator,married,secondary,no,323.0,yes,y,unknown,5,280,2.0,-1,0.0,unknown,no
15949,25.0,entrepreneur,married,tertiary,no,30.0,yes,no,cellular,7,254,2.0,-1,0.0,unknown,no
15950,30.0,technician,single,unknown,no,878.0,yes,no,cellular,5,173,3.0,298,3.0,other,no
15951,39.0,administrator,married,secondary,no,217.0,yes,no,unknown,6,341,4.0,-1,0.0,unknown,no
15952,47.0,blue-collar,married,unknown,no,1660.0,no,n,cellular,8,187,2.0,-1,0.0,unknown,no
15953,42.0,management,married,primary,no,0.0,no,no,unknown,6,108,1.0,-1,0.0,unknown,no
15954,35.0,services,married,tertiary,no,1359.0,no,no,unknown,6,585,2.0,-1,0.0,unknown,no
15955,40.0,services,married,secondary,no,574.0,yes,n,unknown,5,68,3.0,-1,0.0,unknown,no
15956,51.0,housemaid,married,primary,no,339.0,no,n,cellular,9,313,1.0,-1,0.0,unknown,no
15957,51.0,technician,married,secondary,no,313.0,no,yes,cellular,7,378,1.0,-1,0.0,unknown,no
15958,37.0,services,divorced,primary,yes,-475.0,no,no,unknown,6,27,5.0,-1,0.0,unknown,no
15959,26.0,blue-collar,single,secondary,no,1006.0,yes,no,cellular,5,667,1.0,-1,0.0,unknown,yes
15960,43.0,management,married,tertiary,no,78.0,yes,no,cellular,11,36,1.0,109,1.0,other,no
15961,37.0,management,married,tertiary,no,-113.0,yes,no,unknown,5,219,3.0,-1,0.0,unknown,no
15962,49.0,blue-collar,married,secondary,no,598.0,yes,no,cellular,5,219,6.0,-1,0.0,unknown,no
15963,78.0,retired,divorced,primary,no,55.0,no,no,telephone,11,143,3.0,90,1.0,other,no
15964,36.0,blue-collar,married,secondary,no,0.0,yes,n,cellular,5,254,2.0,361,8.0,other,no
15965,32.0,administrator,single,secondary,no,0.0,yes,no,cellular,5,204,3.0,-1,0.0,unknown,no
15966,52.0,administrator,divorced,secondary,no,0.0,yes,yes,unknown,5,145,1.0,-1,0.0,unknown,no
15967,32.0,management,single,tertiary,no,178.0,yes,no,cellular,5,14,2.0,-1,0.0,unknown,no
15968,43.0,management,married,tertiary,no,1684.0,yes,no,cellular,11,435,4.0,-1,0.0,unknown,no
15969,55.0,retired,divorced,secondary,no,13.0,yes,n,unknown,5,190,1.0,300,2.0,failure,no
15970,66.0,administrator,married,secondary,no,4041.0,no,n,cellular,6,713,2.0,-1,0.0,unknown,yes
15971,50.0,blue-collar,divorced,primary,no,-333.0,no,yes,cellular,7,208,2.0,-1,0.0,unknown,no
15972,27.0,student,single,secondary,no,10000.0,no,no,cellular,1,136,1.0,-1,0.0,unknown,no
15973,28.0,unemployed,single,secondary,no,23.0,no,no,cellular,1,154,1.0,-1,0.0,unknown,no
15974,31.0,blue-collar,married,secondary,no,225.0,yes,no,cellular,11,236,1.0,-1,0.0,unknown,no
15975,37.0,management,married,tertiary,no,46.0,yes,n,cellular,4,154,1.0,-1,0.0,unknown,no
15976,39.0,administrator,divorced,secondary,no,19.0,yes,no,cellular,7,503,2.0,147,5.0,success,yes
15977,54.0,technician,single,secondary,no,473.0,yes,n,cellular,8,134,6.0,-1,0.0,unknown,no
15978,32.0,management,single,tertiary,no,9317.0,no,no,cellular,11,92,3.0,-1,0.0,unknown,no
15979,47.0,management,married,secondary,no,0.0,no,no,cellular,8,142,2.0,-1,0.0,unknown,no
15980,26.0,student,single,secondary,no,2138.0,yes,no,cellular,5,18,8.0,371,1.0,other,no
15981,36.0,technician,married,tertiary,no,579.0,yes,no,unknown,6,80,3.0,-1,0.0,unknown,no
15982,32.0,management,single,tertiary,no,151.0,yes,n,unknown,5,118,1.0,-1,0.0,unknown,no
15983,32.0,administrator,married,secondary,no,1293.0,yes,no,unknown,5,161,2.0,-1,0.0,unknown,no
15984,43.0,housemaid,married,primary,no,0.0,no,yes,cellular,11,836,1.0,129,2.0,failure,no
15985,49.0,administrator,single,tertiary,no,228.0,yes,no,cellular,3,368,1.0,-1,0.0,unknown,yes
15986,55.0,management,divorced,tertiary,no,0.0,no,n,cellular,10,360,1.0,-1,0.0,unknown,yes
15987,49.0,management,divorced,tertiary,yes,0.0,yes,no,unknown,5,345,2.0,-1,0.0,unknown,no
15988,53.0,management,married,tertiary,no,4.0,no,no,unknown,6,19,6.0,-1,0.0,unknown,no
15989,31.0,student,single,unknown,no,2144.0,yes,no,cellular,11,282,2.0,-1,0.0,unknown,no
15990,68.0,administrator,married,secondary,no,1146.0,no,no,cellular,5,356,1.0,71,5.0,success,yes
15991,37.0,management,married,tertiary,no,1265.0,no,yes,unknown,7,101,1.0,-1,0.0,unknown,no
15992,43.0,services,divorced,secondary,no,7816.0,yes,no,telephone,5,16,3.0,-1,0.0,unknown,no
15993,44.0,blue-collar,married,primary,no,143.0,yes,no,unknown,5,153,1.0,-1,0.0,unknown,no
15994,34.0,management,married,tertiary,no,6463.0,yes,no,cellular,11,40,1.0,-1,0.0,unknown,no
15995,44.0,entrepreneur,divorced,secondary,no,-143.0,yes,no,unknown,6,66,6.0,-1,0.0,unknown,no
15996,34.0,technician,single,secondary,no,124.0,no,no,telephone,8,31,2.0,-1,0.0,unknown,no
15997,35.0,technician,single,tertiary,no,275.0,yes,no,cellular,8,63,5.0,-1,0.0,unknown,no
15998,32.0,housemaid,married,unknown,no,161.0,no,no,telephone,4,240,1.0,-1,0.0,unknown,no
15999,33.0,technician,married,secondary,yes,18.0,no,yes,cellular,8,19,18.0,-1,0.0,unknown,no
16000,53.0,services,divorced,tertiary,no,329.0,no,no,cellular,1,189,1.0,-1,0.0,unknown,no
16001,24.0,blue-collar,single,secondary,no,1421.0,yes,n,cellular,5,209,2.0,-1,0.0,unknown,no
16002,41.0,unemployed,divorced,tertiary,no,-198.0,yes,no,cellular,11,165,1.0,-1,0.0,unknown,no
16003,38.0,services,divorced,secondary,no,-10.0,yes,n,unknown,6,61,2.0,-1,0.0,unknown,no
16004,41.0,services,married,secondary,no,446.0,yes,n,cellular,4,93,3.0,140,2.0,failure,no
16005,38.0,technician,married,tertiary,no,216.0,no,no,cellular,8,141,4.0,-1,0.0,unknown,no
16006,44.0,technician,married,primary,no,0.0,no,yes,cellular,7,829,4.0,-1,0.0,unknown,yes
16007,33.0,entrepreneur,single,tertiary,no,327.0,yes,yes,unknown,6,562,2.0,-1,0.0,unknown,no
16008,29.0,student,single,unknown,no,7585.0,no,no,cellular,3,145,2.0,198,1.0,failure,yes
16009,26.0,administrator,single,secondary,no,3247.0,no,no,telephone,2,341,3.0,-1,0.0,unknown,no
16010,25.0,student,single,secondary,no,3165.0,no,no,telephone,10,251,2.0,-1,0.0,unknown,no
16011,46.0,administrator,single,secondary,no,-976.0,yes,yes,cellular,5,111,1.0,-1,0.0,unknown,no
16012,34.0,management,married,secondary,no,29.0,no,yes,cellular,7,94,2.0,-1,0.0,unknown,no
16013,41.0,management,single,tertiary,no,-426.0,yes,no,cellular,7,294,1.0,-1,0.0,unknown,no
16014,41.0,services,divorced,secondary,no,0.0,yes,no,cellular,7,126,1.0,-1,0.0,unknown,no
16015,37.0,management,married,secondary,no,341.0,no,no,unknown,6,120,2.0,-1,0.0,unknown,no
16016,37.0,entrepreneur,married,tertiary,no,298.0,no,n,cellular,8,183,5.0,-1,0.0,unknown,no
16017,51.0,administrator,married,secondary,no,91.0,no,no,cellular,8,224,2.0,-1,0.0,unknown,no
16018,39.0,services,married,secondary,no,-495.0,yes,y,cellular,5,51,6.0,-1,0.0,unknown,no
16019,61.0,self-employed,married,tertiary,no,4162.0,no,no,cellular,11,185,1.0,-1,0.0,unknown,no
16020,42.0,administrator,married,secondary,no,-150.0,no,y,cellular,7,249,3.0,-1,0.0,unknown,no
16021,34.0,technician,married,secondary,no,133.0,no,n,cellular,11,401,2.0,187,5.0,success,yes
16022,26.0,blue-collar,married,secondary,no,624.0,yes,n,cellular,2,188,1.0,247,4.0,other,no
16023,32.0,management,divorced,tertiary,no,948.0,no,no,cellular,8,204,2.0,-1,0.0,unknown,no
16024,33.0,management,single,tertiary,no,0.0,no,no,cellular,11,92,2.0,-1,0.0,unknown,no
16025,50.0,administrator,single,secondary,no,3702.0,no,no,cellular,10,109,5.0,-1,0.0,unknown,no
16026,25.0,student,single,secondary,no,125.0,no,no,cellular,2,215,1.0,92,2.0,success,yes
16027,53.0,blue-collar,married,secondary,no,3036.0,yes,no,cellular,11,104,2.0,190,1.0,other,no
16028,46.0,management,single,secondary,yes,177.0,no,no,cellular,11,437,1.0,-1,0.0,unknown,no
16029,31.0,blue-collar,single,primary,no,342.0,yes,no,cellular,5,284,2.0,-1,0.0,unknown,no
16030,72.0,management,married,secondary,no,6199.0,no,no,cellular,9,531,1.0,-1,0.0,unknown,no
16031,45.0,management,divorced,tertiary,no,6200.0,no,no,cellular,7,103,2.0,-1,0.0,unknown,no
16032,59.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,217,4.0,-1,0.0,unknown,no
16033,46.0,technician,single,secondary,no,747.0,yes,n,telephone,5,22,6.0,-1,0.0,unknown,no
16034,27.0,administrator,married,secondary,no,158.0,yes,no,cellular,7,124,2.0,-1,0.0,unknown,no
16035,27.0,management,single,tertiary,no,438.0,yes,no,cellular,5,10,5.0,-1,0.0,unknown,no
16036,48.0,services,married,secondary,no,533.0,no,no,unknown,6,63,1.0,-1,0.0,unknown,no
16037,32.0,unemployed,single,tertiary,no,586.0,yes,no,cellular,2,12,1.0,-1,0.0,unknown,no
16038,48.0,unemployed,married,secondary,no,10000.0,yes,no,cellular,2,109,3.0,-1,0.0,unknown,no
16039,50.0,management,married,tertiary,no,24.0,no,no,cellular,8,157,1.0,-1,0.0,unknown,no
16040,48.0,management,divorced,tertiary,no,249.0,no,no,cellular,8,293,6.0,-1,0.0,unknown,no
16041,42.0,services,married,primary,no,248.0,yes,no,cellular,5,480,2.0,-1,0.0,unknown,no
16042,52.0,technician,divorced,tertiary,no,728.0,no,no,unknown,6,644,1.0,-1,0.0,unknown,no
16043,46.0,technician,married,secondary,no,9299.0,no,no,cellular,7,1148,1.0,276,2.0,other,yes
16044,44.0,housemaid,married,primary,no,3706.0,no,no,unknown,6,209,3.0,-1,0.0,unknown,no
16045,32.0,management,single,tertiary,no,2536.0,yes,no,cellular,8,958,6.0,-1,0.0,unknown,yes
16046,37.0,administrator,divorced,secondary,no,0.0,yes,no,unknown,5,127,5.0,-1,0.0,unknown,no
16047,53.0,entrepreneur,married,primary,no,0.0,yes,y,unknown,6,314,2.0,-1,0.0,unknown,no
16048,51.0,technician,married,secondary,no,532.0,yes,y,cellular,11,346,1.0,-1,0.0,unknown,no
16049,60.0,retired,married,secondary,no,0.0,yes,no,unknown,5,113,3.0,-1,0.0,unknown,no
16050,37.0,technician,married,secondary,no,1610.0,no,no,unknown,6,140,2.0,-1,0.0,unknown,no
16051,27.0,blue-collar,single,secondary,no,294.0,yes,yes,unknown,5,694,2.0,-1,0.0,unknown,yes
16052,46.0,housemaid,divorced,primary,no,2291.0,no,no,unknown,6,218,1.0,-1,0.0,unknown,no
16053,36.0,management,single,secondary,no,159.0,no,n,cellular,2,443,1.0,-1,0.0,unknown,no
16054,42.0,blue-collar,married,primary,no,686.0,yes,no,cellular,5,1326,6.0,175,3.0,failure,no
16055,45.0,technician,single,secondary,no,410.0,yes,no,unknown,5,891,4.0,-1,0.0,unknown,yes
16056,55.0,housemaid,single,primary,no,0.0,no,no,unknown,6,247,1.0,-1,0.0,unknown,no
16057,25.0,blue-collar,single,secondary,no,76.0,no,yes,cellular,7,50,4.0,-1,0.0,unknown,no
16058,32.0,retired,married,secondary,no,0.0,no,no,cellular,2,131,2.0,-1,0.0,unknown,yes
16059,29.0,management,married,tertiary,no,5698.0,no,n,cellular,7,198,1.0,-1,0.0,unknown,no
16060,45.0,technician,divorced,secondary,no,976.0,yes,no,cellular,4,183,1.0,338,2.0,failure,no
16061,47.0,blue-collar,married,secondary,no,33.0,no,no,telephone,11,27,1.0,-1,0.0,unknown,no
16062,53.0,management,married,tertiary,no,694.0,no,no,unknown,6,130,6.0,-1,0.0,unknown,no
16063,39.0,services,married,tertiary,no,35.0,no,n,cellular,8,211,3.0,-1,0.0,unknown,no
16064,42.0,administrator,married,secondary,no,1030.0,no,no,unknown,6,148,3.0,-1,0.0,unknown,no
16065,30.0,management,married,tertiary,no,1996.0,no,no,cellular,2,1133,3.0,101,1.0,other,yes
16066,52.0,technician,divorced,secondary,no,5102.0,no,no,cellular,8,117,2.0,-1,0.0,unknown,no
16067,44.0,technician,divorced,secondary,no,314.0,yes,n,unknown,8,18,1.0,651,1.0,success,no
16068,43.0,services,single,secondary,no,21.0,no,n,cellular,2,203,3.0,-1,0.0,unknown,no
16069,33.0,management,single,tertiary,no,474.0,yes,no,cellular,2,62,1.0,179,3.0,failure,no
16070,50.0,blue-collar,married,primary,no,167.0,no,n,cellular,11,189,1.0,-1,0.0,unknown,no
16071,33.0,technician,single,secondary,no,2085.0,no,n,cellular,2,501,2.0,-1,0.0,unknown,yes
16072,38.0,administrator,married,secondary,no,2549.0,no,no,cellular,3,103,1.0,-1,0.0,unknown,no
16073,47.0,self-employed,married,tertiary,no,3072.0,no,n,cellular,11,229,3.0,-1,0.0,unknown,no
16074,23.0,student,single,secondary,no,922.0,no,no,cellular,5,538,2.0,184,9.0,failure,yes
16075,49.0,administrator,married,secondary,no,635.0,no,n,telephone,7,400,8.0,-1,0.0,unknown,no
16076,24.0,student,single,primary,no,1235.0,no,n,cellular,7,334,4.0,93,6.0,other,yes
16077,57.0,housemaid,married,primary,no,473.0,no,no,unknown,6,87,1.0,-1,0.0,unknown,no
16078,46.0,technician,married,secondary,no,536.0,yes,no,unknown,6,750,2.0,-1,0.0,unknown,yes
16079,34.0,technician,single,tertiary,no,612.0,no,no,cellular,5,91,1.0,-1,0.0,unknown,no
16080,28.0,technician,married,secondary,no,839.0,yes,n,unknown,5,240,2.0,-1,0.0,unknown,no
16081,23.0,student,single,secondary,no,480.0,no,no,cellular,8,162,1.0,-1,0.0,unknown,no
16082,29.0,administrator,single,secondary,yes,0.0,yes,no,unknown,6,269,3.0,-1,0.0,unknown,no
16083,40.0,blue-collar,married,secondary,no,0.0,yes,y,cellular,11,53,2.0,-1,0.0,unknown,no
16084,32.0,services,single,tertiary,no,143.0,yes,yes,cellular,7,115,3.0,-1,0.0,unknown,no
16085,32.0,administrator,married,tertiary,no,0.0,yes,no,unknown,5,88,2.0,-1,0.0,unknown,no
16086,44.0,management,single,tertiary,no,897.0,yes,yes,cellular,4,358,1.0,-1,0.0,unknown,no
16087,32.0,retired,married,secondary,no,1630.0,no,no,unknown,6,160,1.0,-1,0.0,unknown,no
16088,32.0,services,married,unknown,no,10000.0,yes,no,cellular,5,50,1.0,171,4.0,failure,no
16089,60.0,retired,married,secondary,no,0.0,no,no,cellular,8,143,3.0,-1,0.0,unknown,no
16090,30.0,management,single,tertiary,no,3410.0,yes,no,cellular,5,140,1.0,-1,0.0,unknown,no
16091,30.0,technician,single,secondary,no,1534.0,yes,no,unknown,5,596,1.0,-1,0.0,unknown,no
16092,29.0,housemaid,married,primary,no,417.0,no,no,cellular,7,108,1.0,-1,0.0,unknown,no
16093,33.0,management,divorced,tertiary,no,0.0,no,no,cellular,8,305,2.0,-1,0.0,unknown,no
16094,33.0,technician,single,tertiary,no,617.0,yes,no,cellular,4,282,2.0,259,4.0,other,no
16095,33.0,services,married,secondary,no,0.0,no,no,cellular,2,264,1.0,-1,0.0,unknown,no
16096,32.0,unemployed,single,tertiary,no,336.0,yes,no,unknown,5,139,1.0,-1,0.0,unknown,no
16097,58.0,retired,married,secondary,no,2836.0,no,n,unknown,6,248,2.0,-1,0.0,unknown,no
16098,70.0,retired,divorced,primary,no,383.0,no,n,cellular,4,50,2.0,-1,0.0,unknown,no
16099,31.0,management,married,tertiary,no,3.0,no,no,cellular,8,12,17.0,-1,0.0,unknown,no
16100,48.0,management,divorced,tertiary,no,108.0,yes,no,unknown,5,89,2.0,-1,0.0,unknown,no
16101,45.0,technician,married,secondary,no,0.0,yes,yes,telephone,2,111,2.0,208,1.0,failure,no
16102,28.0,student,single,tertiary,no,22.0,yes,n,cellular,5,536,2.0,-1,0.0,unknown,yes
16103,49.0,technician,divorced,secondary,no,95.0,yes,n,cellular,5,90,1.0,-1,0.0,unknown,no
16104,39.0,retired,single,primary,no,-79.0,no,no,unknown,5,180,1.0,-1,0.0,unknown,no
16105,59.0,retired,divorced,primary,no,217.0,yes,no,unknown,5,574,3.0,-1,0.0,unknown,no
16106,72.0,retired,married,primary,no,4657.0,no,no,cellular,12,305,3.0,309,5.0,success,yes
16107,36.0,technician,single,secondary,no,94.0,yes,no,cellular,4,274,1.0,-1,0.0,unknown,no
16108,53.0,management,married,secondary,no,2522.0,no,no,unknown,6,478,2.0,-1,0.0,unknown,no
16109,33.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,2,439,3.0,-1,0.0,unknown,no
16110,33.0,management,married,unknown,no,117.0,no,yes,cellular,7,133,2.0,-1,0.0,unknown,no
16111,41.0,technician,single,tertiary,no,1646.0,yes,no,cellular,5,258,1.0,90,7.0,success,yes
16112,46.0,blue-collar,married,primary,no,1429.0,yes,no,unknown,5,91,1.0,-1,0.0,unknown,no
16113,28.0,blue-collar,single,secondary,no,56.0,yes,n,unknown,5,66,1.0,-1,0.0,unknown,no
16114,51.0,management,married,tertiary,no,2814.0,no,no,cellular,2,178,1.0,-1,0.0,unknown,no
16115,52.0,management,divorced,secondary,no,944.0,no,yes,unknown,6,119,1.0,-1,0.0,unknown,no
16116,59.0,retired,married,primary,no,1085.0,no,no,unknown,6,191,1.0,-1,0.0,unknown,no
16117,49.0,management,single,tertiary,no,2555.0,no,yes,cellular,7,263,2.0,-1,0.0,unknown,no
16118,41.0,technician,divorced,secondary,no,225.0,yes,yes,unknown,5,139,1.0,-1,0.0,unknown,no
16119,34.0,housemaid,married,primary,no,326.0,no,no,cellular,8,17,7.0,-1,0.0,unknown,no
16120,57.0,retired,married,primary,no,5799.0,no,n,unknown,6,97,1.0,-1,0.0,unknown,no
16121,53.0,management,married,tertiary,no,267.0,yes,n,telephone,7,90,1.0,-1,0.0,unknown,no
16122,36.0,blue-collar,married,primary,no,345.0,yes,no,cellular,4,223,1.0,-1,0.0,unknown,no
16123,35.0,management,married,tertiary,no,820.0,yes,no,unknown,5,287,4.0,-1,0.0,unknown,no
16124,32.0,technician,divorced,secondary,no,0.0,no,no,cellular,8,103,4.0,-1,0.0,unknown,no
16125,33.0,services,married,secondary,no,255.0,yes,yes,cellular,5,237,4.0,165,4.0,failure,no
16126,35.0,services,single,secondary,no,0.0,yes,n,cellular,11,305,4.0,-1,0.0,unknown,no
16127,45.0,management,married,tertiary,no,0.0,no,no,cellular,8,102,4.0,-1,0.0,unknown,no
16128,22.0,blue-collar,married,secondary,no,36.0,yes,n,unknown,5,120,3.0,-1,0.0,unknown,no
16129,41.0,management,divorced,tertiary,no,3426.0,no,no,cellular,10,302,1.0,119,5.0,success,no
16130,52.0,technician,divorced,secondary,no,144.0,yes,no,cellular,5,362,1.0,-1,0.0,unknown,no
16131,45.0,blue-collar,married,secondary,no,66.0,yes,no,unknown,5,3000,3.0,-1,0.0,unknown,no
16132,29.0,services,single,secondary,no,0.0,no,no,cellular,1,111,1.0,210,4.0,failure,no
16133,27.0,blue-collar,married,secondary,no,411.0,yes,yes,unknown,5,123,1.0,-1,0.0,unknown,no
16134,45.0,management,divorced,secondary,no,1144.0,yes,n,cellular,4,129,1.0,-1,0.0,unknown,no
16135,39.0,blue-collar,divorced,tertiary,no,382.0,no,no,cellular,6,201,3.0,-1,0.0,unknown,no
16136,40.0,management,single,tertiary,no,15.0,no,yes,unknown,8,4,1.0,-1,0.0,unknown,no
16137,25.0,student,single,secondary,no,1868.0,no,no,cellular,10,259,1.0,103,2.0,other,yes
16138,54.0,blue-collar,married,secondary,no,-102.0,yes,no,cellular,8,164,7.0,-1,0.0,unknown,no
16139,32.0,management,married,tertiary,no,421.0,no,no,cellular,8,851,6.0,-1,0.0,unknown,no
16140,40.0,unemployed,single,secondary,no,6.0,no,no,unknown,6,134,3.0,-1,0.0,unknown,no
16141,33.0,housemaid,divorced,secondary,no,-18.0,yes,no,unknown,6,27,8.0,-1,0.0,unknown,no
16142,30.0,services,married,secondary,no,-176.0,yes,no,cellular,7,47,20.0,-1,0.0,unknown,no
16143,46.0,services,married,tertiary,no,2520.0,yes,no,cellular,11,144,1.0,-1,0.0,unknown,no
16144,41.0,self-employed,married,unknown,no,1377.0,yes,no,cellular,5,111,4.0,371,2.0,other,no
16145,26.0,services,married,secondary,no,0.0,yes,n,cellular,5,130,4.0,-1,0.0,unknown,no
16146,35.0,technician,single,secondary,no,915.0,no,yes,cellular,8,89,3.0,-1,0.0,unknown,no
16147,24.0,student,single,secondary,no,382.0,no,no,cellular,4,567,1.0,-1,0.0,unknown,yes
16148,48.0,blue-collar,married,secondary,no,3008.0,yes,y,cellular,11,163,1.0,187,3.0,failure,no
16149,47.0,services,divorced,secondary,no,-116.0,no,yes,cellular,7,160,3.0,-1,0.0,unknown,no
16150,59.0,blue-collar,married,secondary,no,0.0,no,no,unknown,6,135,1.0,-1,0.0,unknown,no
16151,23.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,5,6,5.0,350,2.0,failure,no
16152,32.0,services,single,secondary,no,49.0,yes,no,cellular,4,184,4.0,-1,0.0,unknown,no
16153,34.0,blue-collar,married,primary,no,0.0,yes,yes,cellular,7,225,1.0,-1,0.0,unknown,no
16154,32.0,administrator,married,secondary,no,1158.0,yes,n,cellular,4,25,2.0,-1,0.0,unknown,no
16155,60.0,management,married,secondary,no,0.0,no,n,cellular,5,321,4.0,87,8.0,failure,no
